Date,CPU Utilization,Total Power,CPU Power,GPU Power,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency
2023-10-05 18:53:12,0.25,3.4193,3.4193,0.0,1.4268369907202043,24.0,6523.310546875,88.14693999999999,0.273504,270.58089637473245
2023-10-05 18:53:13,0.25,3.4193,3.4193,0.0,1.4268369907202043,24.0,6523.310546875,88.14693999999999,0.273504,270.58089637473245
2023-10-05 18:53:14,0.25,3.4193,3.4193,0.0,1.4268369907202043,24.0,6523.310546875,88.14693999999999,0.273504,270.58089637473245
2023-10-05 18:53:15,0.25,3.4193,3.4193,0.0,1.4268369907202043,24.0,6523.310546875,88.14693999999999,0.273504,270.58089637473245
2023-10-05 18:53:16,0.2475,3.40796,3.40796,0.0,1.4268369907202043,24.0,6523.310546875,88.14693999999999,0.273504,270.58089637473245
2023-10-05 18:53:17,0.2575,3.45331,3.45331,0.0,1.4268369907202043,24.0,6523.310546875,88.14693999999999,0.273504,270.58089637473245
2023-10-05 18:53:18,0.4475,4.31485,4.31485,0.0,1.4268369907202043,24.0,6523.310546875,88.14693999999999,0.273504,270.58089637473245
2023-10-05 18:53:19,0.2525,3.43064,3.43064,0.0,1.4268369907202043,24.0,6523.310546875,88.14693999999999,0.273504,270.58089637473245
2023-10-05 18:53:20,0.3125,3.7027,3.7027,0.0,1.4268369907202043,24.0,6523.310546875,88.14693999999999,0.273504,270.58089637473245
2023-10-05 18:53:21,0.35,3.87274,3.87274,0.0,1.4268369907202043,24.0,6523.310546875,88.14693999999999,0.273504,270.58089637473245
2023-10-05 18:53:22,0.2475,3.40796,3.40796,0.0,1.4268369907202043,24.0,6523.310546875,88.14693999999999,0.273504,270.58089637473245
2023-10-05 18:53:23,0.2551,3.44243,3.44243,0.0,1.4268369907202043,24.0,6523.310546875,88.14693999999999,0.273504,270.58089637473245
2023-10-05 18:53:24,0.25,3.4193,3.4193,0.0,1.4268369907202043,24.0,6523.310546875,88.14693999999999,0.273504,270.58089637473245
2023-10-05 18:53:25,0.2525,3.43064,3.43064,0.0,1.4268369907202043,24.0,6523.310546875,88.14693999999999,0.273504,270.58089637473245
2023-10-05 18:53:26,0.3675,3.95209,3.95209,0.0,1.4268369907202043,24.0,6523.310546875,88.14693999999999,0.273504,270.58089637473245
2023-10-05 18:53:27,0.31,3.69137,3.69137,0.0,1.4268369907202043,24.0,6523.310546875,88.14693999999999,0.273504,270.58089637473245
2023-10-05 18:53:28,0.2525,3.43064,3.43064,0.0,1.4268369907202043,24.0,6523.310546875,88.14693999999999,0.273504,270.58089637473245
2023-10-05 18:53:29,0.2525,3.43064,3.43064,0.0,1.4268369907202043,24.0,6523.310546875,88.14693999999999,0.273504,270.58089637473245
2023-10-05 18:53:30,0.2525,3.43064,3.43064,0.0,1.4268369907202043,24.0,6523.310546875,88.14693999999999,0.273504,270.58089637473245
2023-10-05 18:53:31,0.2475,3.40796,3.40796,0.0,1.4268369907202043,24.0,6523.310546875,88.14693999999999,0.273504,270.58089637473245
2023-10-05 18:53:32,0.275,3.53266,3.53266,0.0,1.4268369907202043,24.0,6523.310546875,88.14693999999999,0.273504,270.58089637473245
2023-10-05 18:53:33,0.25,3.4193,3.4193,0.0,1.4268369907202043,24.0,6523.310546875,88.14693999999999,0.273504,270.58089637473245
2023-10-05 18:53:34,0.2575,3.45331,3.45331,0.0,1.4268369907202043,24.0,6523.310546875,88.14693999999999,0.273504,270.58089637473245
2023-10-05 18:53:35,0.2475,3.40796,3.40796,0.0,1.4268369907202043,24.0,6523.310546875,88.14693999999999,0.273504,270.58089637473245
2023-10-05 18:53:36,0.2525,3.43064,3.43064,0.0,1.4268369907202043,24.0,6523.310546875,88.14693999999999,0.273504,270.58089637473245
