Date,CPU Utilization,Total Power,CPU Power,GPU Power,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency
2023-10-06 00:21:22,0.2475,3.40796,3.40796,0.0,1.1212173444999847,21.0,1953.8408203125,76.16550999999998,0.2594318181818182,98.87980129608853
2023-10-06 00:21:23,0.25,3.4193,3.4193,0.0,1.1212173444999847,21.0,1953.8408203125,76.16550999999998,0.2594318181818182,98.87980129608853
2023-10-06 00:21:24,0.2525,3.43064,3.43064,0.0,1.1212173444999847,21.0,1953.8408203125,76.16550999999998,0.2594318181818182,98.87980129608853
2023-10-06 00:21:25,0.25,3.4193,3.4193,0.0,1.1212173444999847,21.0,1953.8408203125,76.16550999999998,0.2594318181818182,98.87980129608853
2023-10-06 00:21:26,0.335,3.80473,3.80473,0.0,1.1212173444999847,21.0,1953.8408203125,76.16550999999998,0.2594318181818182,98.87980129608853
2023-10-06 00:21:27,0.33,3.78205,3.78205,0.0,1.1212173444999847,21.0,1953.8408203125,76.16550999999998,0.2594318181818182,98.87980129608853
2023-10-06 00:21:28,0.25,3.4193,3.4193,0.0,1.1212173444999847,21.0,1953.8408203125,76.16550999999998,0.2594318181818182,98.87980129608853
2023-10-06 00:21:29,0.2525,3.43064,3.43064,0.0,1.1212173444999847,21.0,1953.8408203125,76.16550999999998,0.2594318181818182,98.87980129608853
2023-10-06 00:21:30,0.25,3.4193,3.4193,0.0,1.1212173444999847,21.0,1953.8408203125,76.16550999999998,0.2594318181818182,98.87980129608853
2023-10-06 00:21:31,0.25,3.4193,3.4193,0.0,1.1212173444999847,21.0,1953.8408203125,76.16550999999998,0.2594318181818182,98.87980129608853
2023-10-06 00:21:32,0.265,3.48732,3.48732,0.0,1.1212173444999847,21.0,1953.8408203125,76.16550999999998,0.2594318181818182,98.87980129608853
2023-10-06 00:21:33,0.265,3.48732,3.48732,0.0,1.1212173444999847,21.0,1953.8408203125,76.16550999999998,0.2594318181818182,98.87980129608853
2023-10-06 00:21:34,0.25,3.4193,3.4193,0.0,1.1212173444999847,21.0,1953.8408203125,76.16550999999998,0.2594318181818182,98.87980129608853
2023-10-06 00:21:35,0.2475,3.40796,3.40796,0.0,1.1212173444999847,21.0,1953.8408203125,76.16550999999998,0.2594318181818182,98.87980129608853
2023-10-06 00:21:36,0.2525,3.43064,3.43064,0.0,1.1212173444999847,21.0,1953.8408203125,76.16550999999998,0.2594318181818182,98.87980129608853
2023-10-06 00:21:37,0.2525,3.43064,3.43064,0.0,1.1212173444999847,21.0,1953.8408203125,76.16550999999998,0.2594318181818182,98.87980129608853
2023-10-06 00:21:38,0.25,3.4193,3.4193,0.0,1.1212173444999847,21.0,1953.8408203125,76.16550999999998,0.2594318181818182,98.87980129608853
2023-10-06 00:21:39,0.2525,3.43064,3.43064,0.0,1.1212173444999847,21.0,1953.8408203125,76.16550999999998,0.2594318181818182,98.87980129608853
2023-10-06 00:21:40,0.25,3.4193,3.4193,0.0,1.1212173444999847,21.0,1953.8408203125,76.16550999999998,0.2594318181818182,98.87980129608853
2023-10-06 00:21:41,0.255,3.44197,3.44197,0.0,1.1212173444999847,21.0,1953.8408203125,76.16550999999998,0.2594318181818182,98.87980129608853
2023-10-06 00:21:42,0.25,3.4193,3.4193,0.0,1.1212173444999847,21.0,1953.8408203125,76.16550999999998,0.2594318181818182,98.87980129608853
2023-10-06 00:21:43,0.25,3.4193,3.4193,0.0,1.1212173444999847,21.0,1953.8408203125,76.16550999999998,0.2594318181818182,98.87980129608853
