Date,CPU Utilization,Total Power,CPU Power,GPU Power,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency
2023-10-05 18:01:34,0.2475,3.40796,3.40796,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:01:35,0.2525,3.43064,3.43064,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:01:36,0.2475,3.40796,3.40796,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:01:37,0.2525,3.43064,3.43064,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:01:38,0.25255,3.43087,3.43087,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:01:39,0.25,3.4193,3.4193,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:01:40,0.25,3.4193,3.4193,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:01:41,0.2525,3.43064,3.43064,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:01:42,0.25,3.4193,3.4193,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:01:43,0.2525,3.43064,3.43064,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:01:44,0.25,3.4193,3.4193,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:01:45,0.25,3.4193,3.4193,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:01:46,0.25,3.4193,3.4193,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:01:47,0.23469,3.3499,3.3499,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:01:48,0.25,3.4193,3.4193,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:01:49,0.2475,3.40796,3.40796,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:01:50,0.2525,3.43064,3.43064,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:01:51,0.25,3.4193,3.4193,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:01:52,0.25,3.4193,3.4193,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:01:53,0.2551,3.44243,3.44243,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:01:54,0.24755,3.40819,3.40819,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:01:55,0.25,3.4193,3.4193,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:01:56,0.25765,3.454,3.454,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:01:57,0.25,3.4193,3.4193,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:01:58,0.25,3.4193,3.4193,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:01:59,0.2475,3.40796,3.40796,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:02:00,0.2525,3.43064,3.43064,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:02:01,0.2525,3.43064,3.43064,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:02:02,0.2525,3.43064,3.43064,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:02:03,0.2475,3.40796,3.40796,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:02:04,0.2525,3.43064,3.43064,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
2023-10-05 18:02:05,0.25,3.4193,3.4193,0.0,3.79378516990152,31.0,29770.3837890625,109.45185000000001,0.25023562499999996,1086.9565611785692
