Date,CPU Utilization,Total Power,CPU Power,GPU Power,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency
2023-10-06 12:02:09,0.2475,3.40796,3.40796,0.0,1.1791203441497622,35.0,4165.1591796875,122.77217999999996,0.24802361111111107,136.7850424948618
2023-10-06 12:02:10,0.25,3.4193,3.4193,0.0,1.1791203441497622,35.0,4165.1591796875,122.77217999999996,0.24802361111111107,136.7850424948618
2023-10-06 12:02:11,0.25,3.4193,3.4193,0.0,1.1791203441497622,35.0,4165.1591796875,122.77217999999996,0.24802361111111107,136.7850424948618
2023-10-06 12:02:12,0.2525,3.43064,3.43064,0.0,1.1791203441497622,35.0,4165.1591796875,122.77217999999996,0.24802361111111107,136.7850424948618
2023-10-06 12:02:13,0.2525,3.43064,3.43064,0.0,1.1791203441497622,35.0,4165.1591796875,122.77217999999996,0.24802361111111107,136.7850424948618
2023-10-06 12:02:14,0.2475,3.40796,3.40796,0.0,1.1791203441497622,35.0,4165.1591796875,122.77217999999996,0.24802361111111107,136.7850424948618
2023-10-06 12:02:15,0.25,3.4193,3.4193,0.0,1.1791203441497622,35.0,4165.1591796875,122.77217999999996,0.24802361111111107,136.7850424948618
2023-10-06 12:02:16,0.25,3.4193,3.4193,0.0,1.1791203441497622,35.0,4165.1591796875,122.77217999999996,0.24802361111111107,136.7850424948618
2023-10-06 12:02:17,0.255,3.44197,3.44197,0.0,1.1791203441497622,35.0,4165.1591796875,122.77217999999996,0.24802361111111107,136.7850424948618
2023-10-06 12:02:18,0.365,3.94076,3.94076,0.0,1.1791203441497622,35.0,4165.1591796875,122.77217999999996,0.24802361111111107,136.7850424948618
2023-10-06 12:02:19,0.28,3.55533,3.55533,0.0,1.1791203441497622,35.0,4165.1591796875,122.77217999999996,0.24802361111111107,136.7850424948618
2023-10-06 12:02:20,0.2525,3.43064,3.43064,0.0,1.1791203441497622,35.0,4165.1591796875,122.77217999999996,0.24802361111111107,136.7850424948618
2023-10-06 12:02:21,0.25,3.4193,3.4193,0.0,1.1791203441497622,35.0,4165.1591796875,122.77217999999996,0.24802361111111107,136.7850424948618
2023-10-06 12:02:22,0.25,3.4193,3.4193,0.0,1.1791203441497622,35.0,4165.1591796875,122.77217999999996,0.24802361111111107,136.7850424948618
2023-10-06 12:02:23,0.2525,3.43064,3.43064,0.0,1.1791203441497622,35.0,4165.1591796875,122.77217999999996,0.24802361111111107,136.7850424948618
2023-10-06 12:02:24,0.25,3.4193,3.4193,0.0,1.1791203441497622,35.0,4165.1591796875,122.77217999999996,0.24802361111111107,136.7850424948618
2023-10-06 12:02:25,0.2475,3.40796,3.40796,0.0,1.1791203441497622,35.0,4165.1591796875,122.77217999999996,0.24802361111111107,136.7850424948618
2023-10-06 12:02:26,0.2525,3.43064,3.43064,0.0,1.1791203441497622,35.0,4165.1591796875,122.77217999999996,0.24802361111111107,136.7850424948618
