Date,CPU Utilization,Total Power,CPU Power,GPU Power,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency
2023-10-06 18:39:17,0.2449,3.39616,3.39616,0.0,1.0000687888843403,3.0,0.861328125,14.31155,0.284975,0.21119089659993204
2023-10-06 18:39:18,0.25,3.4193,3.4193,0.0,1.0000687888843403,3.0,0.861328125,14.31155,0.284975,0.21119089659993204
2023-10-06 18:39:19,0.395,4.07679,4.07679,0.0,1.0000687888843403,3.0,0.861328125,14.31155,0.284975,0.21119089659993204
2023-10-06 18:39:20,0.25,3.4193,3.4193,0.0,1.0000687888843403,3.0,0.861328125,14.31155,0.284975,0.21119089659993204
