Date,CPU Utilization,Total Power,CPU Power,GPU Power,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency
2023-10-06 08:37:03,0.25,3.4193,3.4193,0.0,1.0857967249187765,12.0,922.9775390625,44.49762,0.25079230769230765,82.70659431829365
2023-10-06 08:37:04,0.2475,3.40796,3.40796,0.0,1.0857967249187765,12.0,922.9775390625,44.49762,0.25079230769230765,82.70659431829365
2023-10-06 08:37:05,0.2551,3.44243,3.44243,0.0,1.0857967249187765,12.0,922.9775390625,44.49762,0.25079230769230765,82.70659431829365
2023-10-06 08:37:06,0.25,3.4193,3.4193,0.0,1.0857967249187765,12.0,922.9775390625,44.49762,0.25079230769230765,82.70659431829365
2023-10-06 08:37:07,0.25,3.4193,3.4193,0.0,1.0857967249187765,12.0,922.9775390625,44.49762,0.25079230769230765,82.70659431829365
2023-10-06 08:37:08,0.24755,3.40819,3.40819,0.0,1.0857967249187765,12.0,922.9775390625,44.49762,0.25079230769230765,82.70659431829365
2023-10-06 08:37:09,0.2551,3.44243,3.44243,0.0,1.0857967249187765,12.0,922.9775390625,44.49762,0.25079230769230765,82.70659431829365
2023-10-06 08:37:10,0.25255,3.43087,3.43087,0.0,1.0857967249187765,12.0,922.9775390625,44.49762,0.25079230769230765,82.70659431829365
2023-10-06 08:37:11,0.25,3.4193,3.4193,0.0,1.0857967249187765,12.0,922.9775390625,44.49762,0.25079230769230765,82.70659431829365
2023-10-06 08:37:12,0.25,3.4193,3.4193,0.0,1.0857967249187765,12.0,922.9775390625,44.49762,0.25079230769230765,82.70659431829365
2023-10-06 08:37:13,0.25,3.4193,3.4193,0.0,1.0857967249187765,12.0,922.9775390625,44.49762,0.25079230769230765,82.70659431829365
2023-10-06 08:37:14,0.25,3.4193,3.4193,0.0,1.0857967249187765,12.0,922.9775390625,44.49762,0.25079230769230765,82.70659431829365
2023-10-06 08:37:15,0.2525,3.43064,3.43064,0.0,1.0857967249187765,12.0,922.9775390625,44.49762,0.25079230769230765,82.70659431829365
