Date,CPU Utilization,Total Power,CPU Power,GPU Power,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency
2023-10-05 07:57:13,0.2525,3.43064,3.43064,0.0,1.0635557625601608,10.0,595.662109375,39.148689999999995,0.2808027272727272,54.185292160013354
2023-10-05 07:57:14,0.25,3.4193,3.4193,0.0,1.0635557625601608,10.0,595.662109375,39.148689999999995,0.2808027272727272,54.185292160013354
2023-10-05 07:57:15,0.25,3.4193,3.4193,0.0,1.0635557625601608,10.0,595.662109375,39.148689999999995,0.2808027272727272,54.185292160013354
2023-10-05 07:57:16,0.31378,3.70848,3.70848,0.0,1.0635557625601608,10.0,595.662109375,39.148689999999995,0.2808027272727272,54.185292160013354
2023-10-05 07:57:17,0.3675,3.95209,3.95209,0.0,1.0635557625601608,10.0,595.662109375,39.148689999999995,0.2808027272727272,54.185292160013354
2023-10-05 07:57:18,0.25,3.4193,3.4193,0.0,1.0635557625601608,10.0,595.662109375,39.148689999999995,0.2808027272727272,54.185292160013354
2023-10-05 07:57:19,0.365,3.94076,3.94076,0.0,1.0635557625601608,10.0,595.662109375,39.148689999999995,0.2808027272727272,54.185292160013354
2023-10-05 07:57:20,0.2825,3.56667,3.56667,0.0,1.0635557625601608,10.0,595.662109375,39.148689999999995,0.2808027272727272,54.185292160013354
2023-10-05 07:57:21,0.2525,3.43064,3.43064,0.0,1.0635557625601608,10.0,595.662109375,39.148689999999995,0.2808027272727272,54.185292160013354
2023-10-05 07:57:22,0.2525,3.43064,3.43064,0.0,1.0635557625601608,10.0,595.662109375,39.148689999999995,0.2808027272727272,54.185292160013354
2023-10-05 07:57:23,0.25255,3.43087,3.43087,0.0,1.0635557625601608,10.0,595.662109375,39.148689999999995,0.2808027272727272,54.185292160013354
