Date,CPU Utilization,Total Power,CPU Power,GPU Power,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency
2023-10-06 17:27:09,0.2449,3.39616,3.39616,0.0,1.75167989532372,1.0,3361.603515625,6.81546,0.24745,1993.2595697644676
2023-10-06 17:27:10,0.25,3.4193,3.4193,0.0,1.75167989532372,1.0,3361.603515625,6.81546,0.24745,1993.2595697644676
