Date,CPU Utilization,Total Power,CPU Power,GPU Power,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency
2023-10-06 14:51:07,0.2475,3.40796,3.40796,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:08,0.2525,3.43064,3.43064,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:09,0.2475,3.40796,3.40796,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:10,0.2525,3.43064,3.43064,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:11,0.25,3.4193,3.4193,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:12,0.25,3.4193,3.4193,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:13,0.2525,3.43064,3.43064,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:14,0.25,3.4193,3.4193,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:15,0.2525,3.43064,3.43064,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:16,0.25,3.4193,3.4193,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:17,0.255,3.44197,3.44197,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:18,0.41582,4.17118,4.17118,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:19,0.315,3.71404,3.71404,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:20,0.25,3.4193,3.4193,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:21,0.445,4.30351,4.30351,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:22,0.2525,3.43064,3.43064,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:23,0.2475,3.40796,3.40796,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:24,0.255,3.44197,3.44197,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:25,0.25,3.4193,3.4193,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:26,0.29337,3.61595,3.61595,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:27,0.38971,4.05279,4.05279,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:28,0.2551,3.44243,3.44243,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:29,0.2551,3.44243,3.44243,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:30,0.25765,3.454,3.454,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:31,0.24722,3.4067,3.4067,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:32,0.09559,2.71913,2.71913,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:33,0.2675,3.49865,3.49865,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:34,0.25255,3.43087,3.43087,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:35,0.2525,3.43064,3.43064,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:36,0.25,3.4193,3.4193,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:37,0.23177,3.33664,3.33664,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:38,0.20479,3.21429,3.21429,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:39,0.2475,3.40796,3.40796,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:40,0.26,3.46464,3.46464,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
2023-10-06 14:51:41,0.25,3.4193,3.4193,0.0,1.2405164884463202,61.0,9127.83984375,214.30519999999999,0.25821177419354835,164.95263615755735
