Date,CPU Utilization,Total Power,CPU Power,GPU Power,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency
2023-10-05 04:13:18,0.2475,3.40796,3.40796,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:19,0.25,3.4193,3.4193,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:20,0.25,3.4193,3.4193,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:21,0.2475,3.40796,3.40796,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:22,0.25,3.4193,3.4193,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:23,0.24755,3.40819,3.40819,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:24,0.25,3.4193,3.4193,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:25,0.25,3.4193,3.4193,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:26,0.2551,3.44243,3.44243,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:27,0.25,3.4193,3.4193,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:28,0.2475,3.40796,3.40796,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:29,0.20745,3.22635,3.22635,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:30,0.25,3.4193,3.4193,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:31,0.25,3.4193,3.4193,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:32,0.25,3.4193,3.4193,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:33,0.2525,3.43064,3.43064,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:34,0.2525,3.43064,3.43064,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:35,0.2525,3.43064,3.43064,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:36,0.2525,3.43064,3.43064,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:37,0.2475,3.40796,3.40796,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:38,0.25,3.4193,3.4193,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:39,0.25,3.4193,3.4193,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:40,0.25,3.4193,3.4193,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:41,0.2525,3.43064,3.43064,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:42,0.25,3.4193,3.4193,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:43,0.25,3.4193,3.4193,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:44,0.25,3.4193,3.4193,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:45,0.25,3.4193,3.4193,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:46,0.25,3.4193,3.4193,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:47,0.25,3.4193,3.4193,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:48,0.25,3.4193,3.4193,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:49,0.2525,3.43064,3.43064,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:50,0.25,3.4193,3.4193,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:51,0.25,3.4193,3.4193,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:52,0.2525,3.43064,3.43064,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
2023-10-05 04:13:53,0.2525,3.43064,3.43064,0.0,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.24900186046511627,133.74366493499565
