__run_id,__done,data_type,avg_cpu,total_energy,,,,,,,,,,,
run_51,DONE,txt-small-high-2, , ,"{0: '2023-10-04 20:51:37', 1: '2023-10-04 20:51:38', 2: '2023-10-04 20:51:39'}","{0: 0.24219, 1: 0.25, 2: 0.25}","{0: 3.38387, 1: 3.4193, 2: 3.4193}","{0: 3.38387, 1: 3.4193, 2: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6845512617531557, 1: 1.6845512617531557, 2: 1.6845512617531557}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4638.2646484375, 1: 4638.2646484375, 2: 4638.2646484375}","{0: 10.22247, 1: 10.22247, 2: 10.22247}","{0: 0.24739666666666668, 1: 0.24739666666666668, 2: 0.24739666666666668}","{0: 1834.0274703893488, 1: 1834.0274703893488, 2: 1834.0274703893488}"
run_52,DONE,txt-small-high-3, , ,"{0: '2023-10-04 20:51:42', 1: '2023-10-04 20:51:43'}","{0: 0.23469, 1: 0.2525}","{0: 3.3499, 1: 3.43064}","{0: 3.3499, 1: 3.43064}","{0: 0.0, 1: 0.0}","{0: 1.6797067855367198, 1: 1.6797067855367198}","{0: 1.0, 1: 1.0}","{0: 3897.0703125, 1: 3897.0703125}","{0: 6.78054, 1: 6.78054}","{0: 0.243595, 1: 0.243595}","{0: 2359.4218092230717, 1: 2359.4218092230717}"
run_53,DONE,txt-small-high-4, , ,"{0: '2023-10-04 20:51:46', 1: '2023-10-04 20:51:47', 2: '2023-10-04 20:51:48'}","{0: 0.23469, 1: 0.25, 2: 0.2525}","{0: 3.3499, 1: 3.4193, 2: 3.43064}","{0: 3.3499, 1: 3.4193, 2: 3.43064}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6797367655067141, 1: 1.6797367655067141, 2: 1.6797367655067141}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4221.26953125, 1: 4221.26953125, 2: 4221.26953125}","{0: 10.19984, 1: 10.19984, 2: 10.19984}","{0: 0.24573, 1: 0.24573, 2: 0.24573}","{0: 1684.1917792289742, 1: 1684.1917792289742, 2: 1684.1917792289742}"
run_54,DONE,txt-small-high-5, , ,"{0: '2023-10-04 20:51:50', 1: '2023-10-04 20:51:51'}","{0: 0.2398, 1: 0.2525}","{0: 3.37303, 1: 3.43064}","{0: 3.37303, 1: 3.43064}","{0: 0.0, 1: 0.0}","{0: 1.6758105494711175, 1: 1.6758105494711175}","{0: 1.0, 1: 1.0}","{0: 3850.458984375, 1: 3850.458984375}","{0: 6.80367, 1: 6.80367}","{0: 0.24615, 1: 0.24615}","{0: 2299.1611941412266, 1: 2299.1611941412266}"
run_55,DONE,txt-small-high-6, , ,"{0: '2023-10-04 20:51:54', 1: '2023-10-04 20:51:55', 2: '2023-10-04 20:51:56'}","{0: 0.23698, 1: 0.25, 2: 0.2525}","{0: 3.36026, 1: 3.4193, 2: 3.43064}","{0: 3.36026, 1: 3.4193, 2: 3.43064}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6773962612279882, 1: 1.6773962612279882, 2: 1.6773962612279882}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4417.8203125, 1: 4417.8203125, 2: 4417.8203125}","{0: 10.2102, 1: 10.2102, 2: 10.2102}","{0: 0.24649333333333331, 1: 0.24649333333333331, 2: 0.24649333333333331}","{0: 1755.369793079718, 1: 1755.369793079718, 2: 1755.369793079718}"
run_56,DONE,txt-small-high-7, , ,"{0: '2023-10-04 20:51:59', 1: '2023-10-04 20:52:00', 2: '2023-10-04 20:52:01'}","{0: 0.23724, 1: 0.25, 2: 0.2525}","{0: 3.36146, 1: 3.4193, 2: 3.43064}","{0: 3.36146, 1: 3.4193, 2: 3.43064}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6841971164078489, 1: 1.6841971164078489, 2: 1.6841971164078489}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4156.5322265625, 1: 4156.5322265625, 2: 4156.5322265625}","{0: 10.2114, 1: 10.2114, 2: 10.2114}","{0: 0.24658000000000002, 1: 0.24658000000000002, 2: 0.24658000000000002}","{0: 1650.7755017334475, 1: 1650.7755017334475, 2: 1650.7755017334475}"
run_57,DONE,txt-small-high-8, , ,"{0: '2023-10-04 20:52:03', 1: '2023-10-04 20:52:04', 2: '2023-10-04 20:52:05'}","{0: 0.23724, 1: 0.25, 2: 0.25}","{0: 3.36146, 1: 3.4193, 2: 3.4193}","{0: 3.36146, 1: 3.4193, 2: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.684483584348075, 1: 1.684483584348075, 2: 1.684483584348075}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4092.251953125, 1: 4092.251953125, 2: 4092.251953125}","{0: 10.20006, 1: 10.20006, 2: 10.20006}","{0: 0.24574666666666667, 1: 0.24574666666666667, 2: 0.24574666666666667}","{0: 1632.5707173321669, 1: 1632.5707173321669, 2: 1632.5707173321669}"
run_58,DONE,txt-small-high-9, , ,"{0: '2023-10-04 20:52:07', 1: '2023-10-04 20:52:08'}","{0: 0.23469, 1: 0.25}","{0: 3.3499, 1: 3.4193}","{0: 3.3499, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6814876419862959, 1: 1.6814876419862959}","{0: 1.0, 1: 1.0}","{0: 4143.525390625, 1: 4143.525390625}","{0: 6.7692, 1: 6.7692}","{0: 0.242345, 1: 0.242345}","{0: 2525.797882241513, 1: 2525.797882241513}"
run_59,DONE,txt-small-high-10, , ,"{0: '2023-10-04 20:52:11', 1: '2023-10-04 20:52:12', 2: '2023-10-04 20:52:13'}","{0: 0.23469, 1: 0.2551, 2: 0.2525}","{0: 3.3499, 1: 3.44243, 2: 3.43064}","{0: 3.3499, 1: 3.44243, 2: 3.43064}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6721133861888593, 1: 1.6721133861888593, 2: 1.6721133861888593}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 3996.53125, 1: 3996.53125, 2: 3996.53125}","{0: 10.22297, 1: 10.22297, 2: 10.22297}","{0: 0.24743, 1: 0.24743, 2: 0.24743}","{0: 1579.9879389657012, 1: 1579.9879389657012, 2: 1579.9879389657012}"
run_60,DONE,txt-small-high-11, , ,"{0: '2023-10-04 20:52:15', 1: '2023-10-04 20:52:16', 2: '2023-10-04 20:52:17'}","{0: 0.2398, 1: 0.39541, 2: 0.2525}","{0: 3.37303, 1: 4.07864, 2: 3.43064}","{0: 3.37303, 1: 4.07864, 2: 3.43064}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6863032313410533, 1: 1.6863032313410533, 2: 1.6863032313410533}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4783.681640625, 1: 4783.681640625, 2: 4783.681640625}","{0: 10.88231, 1: 10.88231, 2: 10.88231}","{0: 0.29590333333333335, 1: 0.29590333333333335, 2: 0.29590333333333335}","{0: 1485.563835275409, 1: 1485.563835275409, 2: 1485.563835275409}"
run_61,DONE,txt-small-high-12, , ,"{0: '2023-10-04 20:52:20', 1: '2023-10-04 20:52:21'}","{0: 0.2375, 1: 0.2525}","{0: 3.36262, 1: 3.43064}","{0: 3.36262, 1: 3.43064}","{0: 0.0, 1: 0.0}","{0: 1.6814642317949045, 1: 1.6814642317949045}","{0: 1.0, 1: 1.0}","{0: 3805.4140625, 1: 3805.4140625}","{0: 6.79326, 1: 6.79326}","{0: 0.245, 1: 0.245}","{0: 2286.428356329416, 1: 2286.428356329416}"
run_62,DONE,txt-small-high-13, , ,"{0: '2023-10-04 20:52:24', 1: '2023-10-04 20:52:25', 2: '2023-10-04 20:52:26'}","{0: 0.31633, 1: 0.2825, 2: 0.2475}","{0: 3.72005, 1: 3.56667, 2: 3.40796}","{0: 3.72005, 1: 3.56667, 2: 3.40796}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.669836644487505, 1: 1.669836644487505, 2: 1.669836644487505}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 3939.2275390625, 1: 3939.2275390625, 2: 3939.2275390625}","{0: 10.69468, 1: 10.69468, 2: 10.69468}","{0: 0.28211, 1: 0.28211, 2: 0.28211}","{0: 1305.6440443780405, 1: 1305.6440443780405, 2: 1305.6440443780405}"
run_63,DONE,txt-small-high-14, , ,"{0: '2023-10-04 20:52:29', 1: '2023-10-04 20:52:30', 2: '2023-10-04 20:52:31'}","{0: 0.2398, 1: 0.25, 2: 0.27}","{0: 3.37303, 1: 3.4193, 2: 3.50999}","{0: 3.37303, 1: 3.4193, 2: 3.50999}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6766786950833414, 1: 1.6766786950833414, 2: 1.6766786950833414}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4013.96484375, 1: 4013.96484375, 2: 4013.96484375}","{0: 10.30232, 1: 10.30232, 2: 10.30232}","{0: 0.2532666666666667, 1: 0.2532666666666667, 2: 0.2532666666666667}","{0: 1538.3689106982458, 1: 1538.3689106982458, 2: 1538.3689106982458}"
run_64,DONE,txt-small-high-15, , ,"{0: '2023-10-04 20:52:33', 1: '2023-10-04 20:52:34'}","{0: 0.2449, 1: 0.25}","{0: 3.39616, 1: 3.4193}","{0: 3.39616, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6784146333237224, 1: 1.6784146333237224}","{0: 1.0, 1: 1.0}","{0: 3830.427734375, 1: 3830.427734375}","{0: 6.81546, 1: 6.81546}","{0: 0.24745, 1: 0.24745}","{0: 2271.2484391291064, 1: 2271.2484391291064}"
run_65,DONE,txt-small-high-16, , ,"{0: '2023-10-04 20:52:37', 1: '2023-10-04 20:52:38'}","{0: 0.23698, 1: 0.2525}","{0: 3.36026, 1: 3.43064}","{0: 3.36026, 1: 3.43064}","{0: 0.0, 1: 0.0}","{0: 1.672831460473567, 1: 1.672831460473567}","{0: 1.0, 1: 1.0}","{0: 3901.3271484375, 1: 3901.3271484375}","{0: 6.7909, 1: 6.7909}","{0: 0.24474, 1: 0.24474}","{0: 2347.3620494427, 1: 2347.3620494427}"
run_66,DONE,txt-small-high-17, , ,"{0: '2023-10-04 20:52:41', 1: '2023-10-04 20:52:42'}","{0: 0.22449, 1: 0.2525}","{0: 3.30363, 1: 3.43064}","{0: 3.30363, 1: 3.43064}","{0: 0.0, 1: 0.0}","{0: 1.6784703733352175, 1: 1.6784703733352175}","{0: 1.0, 1: 1.0}","{0: 3591.3232421875, 1: 3591.3232421875}","{0: 6.73427, 1: 6.73427}","{0: 0.238495, 1: 0.238495}","{0: 2236.0663849002517, 1: 2236.0663849002517}"
run_67,DONE,txt-small-high-18, , ,"{0: '2023-10-04 20:52:45', 1: '2023-10-04 20:52:46', 2: '2023-10-04 20:52:47'}","{0: 0.2449, 1: 0.2475, 2: 0.2525}","{0: 3.39616, 1: 3.40796, 2: 3.43064}","{0: 3.39616, 1: 3.40796, 2: 3.43064}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6816718965488449, 1: 1.6816718965488449, 2: 1.6816718965488449}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4225.4990234375, 1: 4225.4990234375, 2: 4225.4990234375}","{0: 10.23476, 1: 10.23476, 2: 10.23476}","{0: 0.2483, 1: 0.2483, 2: 0.2483}","{0: 1662.737237258278, 1: 1662.737237258278, 2: 1662.737237258278}"
run_68,DONE,txt-small-high-19, , ,"{0: '2023-10-04 20:52:49', 1: '2023-10-04 20:52:50'}","{0: 0.2398, 1: 0.2475}","{0: 3.37303, 1: 3.40796}","{0: 3.37303, 1: 3.40796}","{0: 0.0, 1: 0.0}","{0: 1.681164274947349, 1: 1.681164274947349}","{0: 1.0, 1: 1.0}","{0: 3920.0478515625, 1: 3920.0478515625}","{0: 6.78099, 1: 6.78099}","{0: 0.24365, 1: 0.24365}","{0: 2372.6400052559748, 1: 2372.6400052559748}"
run_69,DONE,txt-small-high-20, , ,"{0: '2023-10-04 20:52:54', 1: '2023-10-04 20:52:55'}","{0: 0.23958, 1: 0.25}","{0: 3.37207, 1: 3.4193}","{0: 3.37207, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6803356013260093, 1: 1.6803356013260093}","{0: 1.0, 1: 1.0}","{0: 3984.1083984375, 1: 3984.1083984375}","{0: 6.79137, 1: 6.79137}","{0: 0.24479, 1: 0.24479}","{0: 2396.5146151145946, 1: 2396.5146151145946}"
run_70,DONE,txt-small-high-21, , ,"{0: '2023-10-04 20:52:58', 1: '2023-10-04 20:52:59'}","{0: 0.23698, 1: 0.25}","{0: 3.36026, 1: 3.4193}","{0: 3.36026, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6857501334083178, 1: 1.6857501334083178}","{0: 1.0, 1: 1.0}","{0: 3820.0380859375, 1: 3820.0380859375}","{0: 6.77956, 1: 6.77956}","{0: 0.24348999999999998, 1: 0.24348999999999998}","{0: 2314.1156240074715, 1: 2314.1156240074715}"
run_71,DONE,txt-small-high-22, , ,"{0: '2023-10-04 20:53:02', 1: '2023-10-04 20:53:03'}","{0: 0.23724, 1: 0.25}","{0: 3.36146, 1: 3.4193}","{0: 3.36146, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6819557124854088, 1: 1.6819557124854088}","{0: 1.0, 1: 1.0}","{0: 3784.30078125, 1: 3784.30078125}","{0: 6.78076, 1: 6.78076}","{0: 0.24362, 1: 0.24362}","{0: 2290.8377728161668, 1: 2290.8377728161668}"
run_72,DONE,txt-small-high-23, , ,"{0: '2023-10-04 20:53:06', 1: '2023-10-04 20:53:07', 2: '2023-10-04 20:53:08'}","{0: 0.23214, 1: 0.25, 2: 0.2525}","{0: 3.33833, 1: 3.4193, 2: 3.43064}","{0: 3.33833, 1: 3.4193, 2: 3.43064}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.686808349813698, 1: 1.686808349813698, 2: 1.686808349813698}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4262.734375, 1: 4262.734375, 2: 4262.734375}","{0: 10.18827, 1: 10.18827, 2: 10.18827}","{0: 0.24488, 1: 0.24488, 2: 0.24488}","{0: 1708.5768153301224, 1: 1708.5768153301224, 2: 1708.5768153301224}"
run_73,DONE,txt-small-high-24, , ,"{0: '2023-10-04 20:53:10', 1: '2023-10-04 20:53:11', 2: '2023-10-04 20:53:12'}","{0: 0.2398, 1: 0.2475, 2: 0.2525}","{0: 3.37303, 1: 3.40796, 2: 3.43064}","{0: 3.37303, 1: 3.40796, 2: 3.43064}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.67615098048833, 1: 1.67615098048833, 2: 1.67615098048833}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4011.771484375, 1: 4011.771484375, 2: 4011.771484375}","{0: 10.21163, 1: 10.21163, 2: 10.21163}","{0: 0.2466, 1: 0.2466, 2: 0.2466}","{0: 1593.1183657796682, 1: 1593.1183657796682, 2: 1593.1183657796682}"
run_74,DONE,txt-small-high-25, , ,"{0: '2023-10-04 20:53:14', 1: '2023-10-04 20:53:15', 2: '2023-10-04 20:53:16'}","{0: 0.23698, 1: 0.2525, 2: 0.3875}","{0: 3.36026, 1: 3.43064, 2: 4.04278}","{0: 3.36026, 1: 3.43064, 2: 4.04278}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6660026541207396, 1: 1.6660026541207396, 2: 1.6660026541207396}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 3820.3349609375, 1: 3820.3349609375, 2: 3820.3349609375}","{0: 10.83368, 1: 10.83368, 2: 10.83368}","{0: 0.2923266666666667, 1: 0.2923266666666667, 2: 0.2923266666666667}","{0: 1206.3046583704506, 1: 1206.3046583704506, 2: 1206.3046583704506}"
run_75,DONE,txt-small-high-26, , ,"{0: '2023-10-04 20:53:19', 1: '2023-10-04 20:53:20'}","{0: 0.32813, 1: 0.2525}","{0: 3.77355, 1: 3.43064}","{0: 3.77355, 1: 3.43064}","{0: 0.0, 1: 0.0}","{0: 1.671455089553841, 1: 1.671455089553841}","{0: 1.0, 1: 1.0}","{0: 3756.76171875, 1: 3756.76171875}","{0: 7.2041900000000005, 1: 7.2041900000000005}","{0: 0.290315, 1: 0.290315}","{0: 1796.2178838604175, 1: 1796.2178838604175}"
run_76,DONE,txt-small-high-27, , ,"{0: '2023-10-04 20:53:23', 1: '2023-10-04 20:53:24'}","{0: 0.24235, 1: 0.25}","{0: 3.3846, 1: 3.4193}","{0: 3.3846, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6743140717801515, 1: 1.6743140717801515}","{0: 1.0, 1: 1.0}","{0: 3956.8486328125, 1: 3956.8486328125}","{0: 6.8039, 1: 6.8039}","{0: 0.246175, 1: 0.246175}","{0: 2362.3680933264473, 1: 2362.3680933264473}"
run_77,DONE,txt-small-high-28, , ,"{0: '2023-10-04 20:53:27', 1: '2023-10-04 20:53:28'}","{0: 0.24235, 1: 0.25}","{0: 3.3846, 1: 3.4193}","{0: 3.3846, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6811168505299015, 1: 1.6811168505299015}","{0: 1.0, 1: 1.0}","{0: 4002.2685546875, 1: 4002.2685546875}","{0: 6.8039, 1: 6.8039}","{0: 0.246175, 1: 0.246175}","{0: 2389.4852727275234, 1: 2389.4852727275234}"
run_78,DONE,txt-small-high-29, , ,"{0: '2023-10-04 20:53:31', 1: '2023-10-04 20:53:32'}","{0: 0.2551, 1: 0.2475}","{0: 3.44243, 1: 3.40796}","{0: 3.44243, 1: 3.40796}","{0: 0.0, 1: 0.0}","{0: 1.6694685500190396, 1: 1.6694685500190396}","{0: 1.0, 1: 1.0}","{0: 3617.47265625, 1: 3617.47265625}","{0: 6.85039, 1: 6.85039}","{0: 0.25129999999999997, 1: 0.25129999999999997}","{0: 2101.34553441997, 1: 2101.34553441997}"
run_79,DONE,txt-small-high-30, , ,"{0: '2023-10-04 20:53:35', 1: '2023-10-04 20:53:36'}","{0: 0.235, 1: 0.2525}","{0: 3.35128, 1: 3.43064}","{0: 3.35128, 1: 3.43064}","{0: 0.0, 1: 0.0}","{0: 1.6752163541799205, 1: 1.6752163541799205}","{0: 1.0, 1: 1.0}","{0: 3612.103515625, 1: 3612.103515625}","{0: 6.7819199999999995, 1: 6.7819199999999995}","{0: 0.24375, 1: 0.24375}","{0: 2185.057655936478, 1: 2185.057655936478}"
run_80,DONE,txt-small-high-31, , ,"{0: '2023-10-04 20:53:39', 1: '2023-10-04 20:53:40'}","{0: 0.23724, 1: 0.25}","{0: 3.36146, 1: 3.4193}","{0: 3.36146, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6764009041312262, 1: 1.6764009041312262}","{0: 1.0, 1: 1.0}","{0: 3783.86328125, 1: 3783.86328125}","{0: 6.78076, 1: 6.78076}","{0: 0.24362, 1: 0.24362}","{0: 2290.5729308853743, 1: 2290.5729308853743}"
run_81,DONE,txt-small-high-32, , ,"{0: '2023-10-04 20:53:43', 1: '2023-10-04 20:53:44', 2: '2023-10-04 20:53:45'}","{0: 0.23724, 1: 0.23138, 2: 0.2525}","{0: 3.36146, 1: 3.33488, 2: 3.43064}","{0: 3.36146, 1: 3.33488, 2: 3.43064}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6781625353126928, 1: 1.6781625353126928, 2: 1.6781625353126928}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 3952.72265625, 1: 3952.72265625, 2: 3952.72265625}","{0: 10.12698, 1: 10.12698, 2: 10.12698}","{0: 0.24037333333333333, 1: 0.24037333333333333, 2: 0.24037333333333333}","{0: 1623.7909057126642, 1: 1623.7909057126642, 2: 1623.7909057126642}"
run_82,DONE,txt-small-high-33, , ,"{0: '2023-10-04 20:53:47', 1: '2023-10-04 20:53:48'}","{0: 0.2398, 1: 0.2525}","{0: 3.37303, 1: 3.43064}","{0: 3.37303, 1: 3.43064}","{0: 0.0, 1: 0.0}","{0: 1.6778501180561685, 1: 1.6778501180561685}","{0: 1.0, 1: 1.0}","{0: 3652.2412109375, 1: 3652.2412109375}","{0: 6.80367, 1: 6.80367}","{0: 0.24615, 1: 0.24615}","{0: 2180.8026777861814, 1: 2180.8026777861814}"
run_83,DONE,txt-small-high-34, , ,"{0: '2023-10-04 20:53:51', 1: '2023-10-04 20:53:52', 2: '2023-10-04 20:53:53'}","{0: 0.23469, 1: 0.25, 2: 0.25}","{0: 3.3499, 1: 3.4193, 2: 3.4193}","{0: 3.3499, 1: 3.4193, 2: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6890883105649752, 1: 1.6890883105649752, 2: 1.6890883105649752}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4260.2763671875, 1: 4260.2763671875, 2: 4260.2763671875}","{0: 10.1885, 1: 10.1885, 2: 10.1885}","{0: 0.24489666666666668, 1: 0.24489666666666668, 2: 0.24489666666666668}","{0: 1707.4368467128568, 1: 1707.4368467128568, 2: 1707.4368467128568}"
run_84,DONE,txt-small-high-35, , ,"{0: '2023-10-04 20:53:56', 1: '2023-10-04 20:53:57'}","{0: 0.2398, 1: 0.25}","{0: 3.37303, 1: 3.4193}","{0: 3.37303, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.680159556286224, 1: 1.680159556286224}","{0: 1.0, 1: 1.0}","{0: 3693.9990234375, 1: 3693.9990234375}","{0: 6.79233, 1: 6.79233}","{0: 0.2449, 1: 0.2449}","{0: 2220.6965280209774, 1: 2220.6965280209774}"
run_85,DONE,txt-small-high-36, , ,"{0: '2023-10-04 20:54:00', 1: '2023-10-04 20:54:01', 2: '2023-10-04 20:54:02'}","{0: 0.23177, 1: 0.255, 2: 0.2525}","{0: 3.33664, 1: 3.44197, 2: 3.43064}","{0: 3.33664, 1: 3.44197, 2: 3.43064}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6723487709370048, 1: 1.6723487709370048, 2: 1.6723487709370048}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4133.7177734375, 1: 4133.7177734375, 2: 4133.7177734375}","{0: 10.20925, 1: 10.20925, 2: 10.20925}","{0: 0.24642333333333336, 1: 0.24642333333333336, 2: 0.24642333333333336}","{0: 1643.1043880646669, 1: 1643.1043880646669, 2: 1643.1043880646669}"
run_86,DONE,txt-small-high-37, , ,"{0: '2023-10-04 20:54:04', 1: '2023-10-04 20:54:05'}","{0: 0.23724, 1: 0.245}","{0: 3.36146, 1: 3.39663}","{0: 3.36146, 1: 3.39663}","{0: 0.0, 1: 0.0}","{0: 1.695171817512621, 1: 1.695171817512621}","{0: 1.0, 1: 1.0}","{0: 3899.2431640625, 1: 3899.2431640625}","{0: 6.75809, 1: 6.75809}","{0: 0.24112, 1: 0.24112}","{0: 2392.8920858659408, 1: 2392.8920858659408}"
run_87,DONE,txt-small-high-38, , ,"{0: '2023-10-04 20:54:08', 1: '2023-10-04 20:54:09'}","{0: 0.2398, 1: 0.25765}","{0: 3.37303, 1: 3.454}","{0: 3.37303, 1: 3.454}","{0: 0.0, 1: 0.0}","{0: 1.6800468539229436, 1: 1.6800468539229436}","{0: 1.0, 1: 1.0}","{0: 3777.091796875, 1: 3777.091796875}","{0: 6.827030000000001, 1: 6.827030000000001}","{0: 0.248725, 1: 0.248725}","{0: 2224.36620949378, 1: 2224.36620949378}"
run_88,DONE,txt-small-high-39, , ,"{0: '2023-10-04 20:54:12', 1: '2023-10-04 20:54:13', 2: '2023-10-04 20:54:14'}","{0: 0.2398, 1: 0.2525, 2: 0.25}","{0: 3.37303, 1: 3.43064, 2: 3.4193}","{0: 3.37303, 1: 3.43064, 2: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6861059998109444, 1: 1.6861059998109444, 2: 1.6861059998109444}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4259.9658203125, 1: 4259.9658203125, 2: 4259.9658203125}","{0: 10.22297, 1: 10.22297, 2: 10.22297}","{0: 0.2474333333333333, 1: 0.2474333333333333, 2: 0.2474333333333333}","{0: 1684.1114261249168, 1: 1684.1114261249168, 2: 1684.1114261249168}"
run_89,DONE,txt-small-high-40, , ,"{0: '2023-10-04 20:54:16', 1: '2023-10-04 20:54:17'}","{0: 0.39541, 1: 0.25}","{0: 4.07864, 1: 3.4193}","{0: 4.07864, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6888680951483739, 1: 1.6888680951483739}","{0: 1.0, 1: 1.0}","{0: 3809.6484375, 1: 3809.6484375}","{0: 7.49794, 1: 7.49794}","{0: 0.322705, 1: 0.322705}","{0: 1574.4803493068957, 1: 1574.4803493068957}"
run_90,DONE,txt-small-high-41, , ,"{0: '2023-10-04 20:54:20', 1: '2023-10-04 20:54:21'}","{0: 0.2398, 1: 0.255}","{0: 3.37303, 1: 3.44197}","{0: 3.37303, 1: 3.44197}","{0: 0.0, 1: 0.0}","{0: 1.6818550273749369, 1: 1.6818550273749369}","{0: 1.0, 1: 1.0}","{0: 4037.4560546875, 1: 4037.4560546875}","{0: 6.8149999999999995, 1: 6.8149999999999995}","{0: 0.2474, 1: 0.2474}","{0: 2394.6511390878936, 1: 2394.6511390878936}"
run_91,DONE,txt-small-high-42, , ,"{0: '2023-10-04 20:54:25', 1: '2023-10-04 20:54:26'}","{0: 0.36198, 1: 0.25}","{0: 3.92706, 1: 3.4193}","{0: 3.92706, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6709145366079474, 1: 1.6709145366079474}","{0: 1.0, 1: 1.0}","{0: 3691.2119140625, 1: 3691.2119140625}","{0: 7.34636, 1: 7.34636}","{0: 0.30599, 1: 0.30599}","{0: 1642.061953728863, 1: 1642.061953728863}"
run_92,DONE,txt-small-high-43, , ,"{0: '2023-10-04 20:54:29', 1: '2023-10-04 20:54:30'}","{0: 0.2398, 1: 0.2475}","{0: 3.37303, 1: 3.40796}","{0: 3.37303, 1: 3.40796}","{0: 0.0, 1: 0.0}","{0: 1.683352130721549, 1: 1.683352130721549}","{0: 1.0, 1: 1.0}","{0: 3698.076171875, 1: 3698.076171875}","{0: 6.78099, 1: 6.78099}","{0: 0.24365, 1: 0.24365}","{0: 2238.28988831786, 1: 2238.28988831786}"
run_93,DONE,txt-small-high-44, , ,"{0: '2023-10-04 20:54:33', 1: '2023-10-04 20:54:34'}","{0: 0.2398, 1: 0.25}","{0: 3.37303, 1: 3.4193}","{0: 3.37303, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6766801880276312, 1: 1.6766801880276312}","{0: 1.0, 1: 1.0}","{0: 3700.61328125, 1: 3700.61328125}","{0: 6.79233, 1: 6.79233}","{0: 0.2449, 1: 0.2449}","{0: 2224.6727768684896, 1: 2224.6727768684896}"
run_94,DONE,txt-small-high-45, , ,"{0: '2023-10-04 20:54:37', 1: '2023-10-04 20:54:38'}","{0: 0.23214, 1: 0.25}","{0: 3.33833, 1: 3.4193}","{0: 3.33833, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6668174824874296, 1: 1.6668174824874296}","{0: 1.0, 1: 1.0}","{0: 3788.12890625, 1: 3788.12890625}","{0: 6.75763, 1: 6.75763}","{0: 0.24107, 1: 0.24107}","{0: 2325.343800459542, 1: 2325.343800459542}"
