Date,CPU Utilization,Total Power,CPU Power,GPU Power,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency
2023-10-06 18:54:08,0.25,3.4193,3.4193,0.0,1.0003087691288415,16.0,14.7978515625,59.876599999999996,0.2726829411764706,0.9063241768793818
2023-10-06 18:54:09,0.2449,3.39616,3.39616,0.0,1.0003087691288415,16.0,14.7978515625,59.876599999999996,0.2726829411764706,0.9063241768793818
2023-10-06 18:54:10,0.245,3.39663,3.39663,0.0,1.0003087691288415,16.0,14.7978515625,59.876599999999996,0.2726829411764706,0.9063241768793818
2023-10-06 18:54:11,0.2551,3.44243,3.44243,0.0,1.0003087691288415,16.0,14.7978515625,59.876599999999996,0.2726829411764706,0.9063241768793818
2023-10-06 18:54:12,0.25,3.4193,3.4193,0.0,1.0003087691288415,16.0,14.7978515625,59.876599999999996,0.2726829411764706,0.9063241768793818
2023-10-06 18:54:13,0.25,3.4193,3.4193,0.0,1.0003087691288415,16.0,14.7978515625,59.876599999999996,0.2726829411764706,0.9063241768793818
2023-10-06 18:54:14,0.25,3.4193,3.4193,0.0,1.0003087691288415,16.0,14.7978515625,59.876599999999996,0.2726829411764706,0.9063241768793818
2023-10-06 18:54:15,0.25,3.4193,3.4193,0.0,1.0003087691288415,16.0,14.7978515625,59.876599999999996,0.2726829411764706,0.9063241768793818
2023-10-06 18:54:16,0.25,3.4193,3.4193,0.0,1.0003087691288415,16.0,14.7978515625,59.876599999999996,0.2726829411764706,0.9063241768793818
2023-10-06 18:54:17,0.25,3.4193,3.4193,0.0,1.0003087691288415,16.0,14.7978515625,59.876599999999996,0.2726829411764706,0.9063241768793818
2023-10-06 18:54:18,0.35714,3.90513,3.90513,0.0,1.0003087691288415,16.0,14.7978515625,59.876599999999996,0.2726829411764706,0.9063241768793818
2023-10-06 18:54:19,0.36,3.91809,3.91809,0.0,1.0003087691288415,16.0,14.7978515625,59.876599999999996,0.2726829411764706,0.9063241768793818
2023-10-06 18:54:20,0.2451,3.39707,3.39707,0.0,1.0003087691288415,16.0,14.7978515625,59.876599999999996,0.2726829411764706,0.9063241768793818
2023-10-06 18:54:21,0.41837,4.18275,4.18275,0.0,1.0003087691288415,16.0,14.7978515625,59.876599999999996,0.2726829411764706,0.9063241768793818
2023-10-06 18:54:22,0.255,3.44197,3.44197,0.0,1.0003087691288415,16.0,14.7978515625,59.876599999999996,0.2726829411764706,0.9063241768793818
2023-10-06 18:54:23,0.255,3.44197,3.44197,0.0,1.0003087691288415,16.0,14.7978515625,59.876599999999996,0.2726829411764706,0.9063241768793818
2023-10-06 18:54:24,0.25,3.4193,3.4193,0.0,1.0003087691288415,16.0,14.7978515625,59.876599999999996,0.2726829411764706,0.9063241768793818
