Date,CPU Utilization,Total Power,CPU Power,GPU Power,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency
2023-10-05 10:21:14,0.25,3.4193,3.4193,0.0,1.1171834616676881,22.0,1983.6376953125,81.12347999999999,0.27377521739130434,89.31443342825831
2023-10-05 10:21:15,0.2475,3.40796,3.40796,0.0,1.1171834616676881,22.0,1983.6376953125,81.12347999999999,0.27377521739130434,89.31443342825831
2023-10-05 10:21:16,0.2525,3.43064,3.43064,0.0,1.1171834616676881,22.0,1983.6376953125,81.12347999999999,0.27377521739130434,89.31443342825831
2023-10-05 10:21:17,0.45918,4.36783,4.36783,0.0,1.1171834616676881,22.0,1983.6376953125,81.12347999999999,0.27377521739130434,89.31443342825831
2023-10-05 10:21:18,0.2475,3.40796,3.40796,0.0,1.1171834616676881,22.0,1983.6376953125,81.12347999999999,0.27377521739130434,89.31443342825831
2023-10-05 10:21:19,0.3025,3.65736,3.65736,0.0,1.1171834616676881,22.0,1983.6376953125,81.12347999999999,0.27377521739130434,89.31443342825831
2023-10-05 10:21:20,0.33,3.78205,3.78205,0.0,1.1171834616676881,22.0,1983.6376953125,81.12347999999999,0.27377521739130434,89.31443342825831
2023-10-05 10:21:21,0.2475,3.40796,3.40796,0.0,1.1171834616676881,22.0,1983.6376953125,81.12347999999999,0.27377521739130434,89.31443342825831
2023-10-05 10:21:22,0.255,3.44197,3.44197,0.0,1.1171834616676881,22.0,1983.6376953125,81.12347999999999,0.27377521739130434,89.31443342825831
2023-10-05 10:21:23,0.25,3.4193,3.4193,0.0,1.1171834616676881,22.0,1983.6376953125,81.12347999999999,0.27377521739130434,89.31443342825831
2023-10-05 10:21:24,0.25,3.4193,3.4193,0.0,1.1171834616676881,22.0,1983.6376953125,81.12347999999999,0.27377521739130434,89.31443342825831
2023-10-05 10:21:25,0.37,3.96343,3.96343,0.0,1.1171834616676881,22.0,1983.6376953125,81.12347999999999,0.27377521739130434,89.31443342825831
2023-10-05 10:21:26,0.295,3.62335,3.62335,0.0,1.1171834616676881,22.0,1983.6376953125,81.12347999999999,0.27377521739130434,89.31443342825831
2023-10-05 10:21:27,0.25,3.4193,3.4193,0.0,1.1171834616676881,22.0,1983.6376953125,81.12347999999999,0.27377521739130434,89.31443342825831
2023-10-05 10:21:28,0.2525,3.43064,3.43064,0.0,1.1171834616676881,22.0,1983.6376953125,81.12347999999999,0.27377521739130434,89.31443342825831
2023-10-05 10:21:29,0.25,3.4193,3.4193,0.0,1.1171834616676881,22.0,1983.6376953125,81.12347999999999,0.27377521739130434,89.31443342825831
2023-10-05 10:21:30,0.25,3.4193,3.4193,0.0,1.1171834616676881,22.0,1983.6376953125,81.12347999999999,0.27377521739130434,89.31443342825831
2023-10-05 10:21:31,0.2725,3.52132,3.52132,0.0,1.1171834616676881,22.0,1983.6376953125,81.12347999999999,0.27377521739130434,89.31443342825831
2023-10-05 10:21:32,0.2525,3.43064,3.43064,0.0,1.1171834616676881,22.0,1983.6376953125,81.12347999999999,0.27377521739130434,89.31443342825831
2023-10-05 10:21:33,0.25,3.4193,3.4193,0.0,1.1171834616676881,22.0,1983.6376953125,81.12347999999999,0.27377521739130434,89.31443342825831
2023-10-05 10:21:34,0.25,3.4193,3.4193,0.0,1.1171834616676881,22.0,1983.6376953125,81.12347999999999,0.27377521739130434,89.31443342825831
2023-10-05 10:21:35,0.255,3.44197,3.44197,0.0,1.1171834616676881,22.0,1983.6376953125,81.12347999999999,0.27377521739130434,89.31443342825831
2023-10-05 10:21:36,0.25765,3.454,3.454,0.0,1.1171834616676881,22.0,1983.6376953125,81.12347999999999,0.27377521739130434,89.31443342825831
