,Unnamed: 0,algo-format-size-repetation,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency,size,entropy
946,946,huffman-mp4-large-high-29,0.9999841875981812,17.0,-0.8017578125,61.68531,0.2516899999999999,-0.0516411004229513,50703.564453125,7.998740185734439
947,947,huffman-mp4-large-high-30,0.9999882062243238,22.0,-0.8017578125,81.77690999999999,0.2800408695652173,-0.0350099174351992,67980.634765625,7.998553569263064
948,948,huffman-mp4-large-high-31,0.9999844331632176,16.0,-0.8017578125,58.19611,0.2508823529411764,-0.0549135006592959,51503.419921875,7.997950474956866
949,949,huffman-mp4-large-high-32,0.9999838662837598,15.0,-0.8017578125,54.80137,0.25127625,-0.0582237726810307,49693.7509765625,7.998658716331609
950,950,huffman-mp4-large-high-33,0.9999848391327651,17.0,-0.8017578125,64.16035,0.2820138888888889,-0.0443104314417426,52882.572265625,7.9979421946316185
951,951,huffman-mp4-large-high-34,0.9999939486723292,45.0,-0.8017578125,152.50078000000002,0.2602829545454545,-0.0201987924931715,132492.0751953125,7.9998651353264165
952,952,huffman-mp4-large-high-35,0.9999862651927296,18.0,-0.8017578125,66.26467,0.2650657894736842,-0.0456464998346863,58373.3564453125,7.9982399378106495
953,953,huffman-mp4-large-high-36,0.9999805535920974,14.0,-0.8017578125,51.35750999999999,0.251,-0.062196438905775,41228.2939453125,7.998792205674372
954,954,huffman-mp4-large-high-37,0.9999894306362264,24.0,-0.8017578125,86.63874999999999,0.2602,-0.0355650751304614,75855.9697265625,7.999170274746325
955,955,huffman-mp4-large-high-38,0.999987766119315,22.0,-0.8017578125,79.00744999999998,0.253485652173913,-0.0400333352177532,65535.0517578125,7.998709110461895
956,956,huffman-mp4-large-high-39,0.999984306380137,16.0,-0.8017578125,58.17343999999999,0.2505882352941176,-0.0549993778540362,51087.3359375,7.998279116254573
957,957,huffman-mp4-large-high-40,0.9999888236510168,23.0,-0.8017578125,82.47861999999999,0.2538175,-0.0382983666377571,71736.2041015625,7.999179530255628
958,958,huffman-mp4-large-high-41,0.9999894056617538,24.0,-0.8017578125,85.80178999999998,0.2528167999999999,-0.036960762512468,75677.1494140625,7.998848920445346
959,959,huffman-mp4-large-high-42,0.999986727154199,19.0,-0.8017578125,70.26872999999999,0.2707605,-0.0421401220061924,60405.0693359375,7.998328426822864
960,960,huffman-mp4-large-high-43,0.9999913873513552,31.0,-0.8017578125,107.13545,0.2580899999999999,-0.0289960489837195,93089.935546875,7.999437547624538
961,961,huffman-mp4-large-high-44,1.0002751075777971,17.0,14.3662109375,61.5474,0.25,0.9336680956466074,52234.705078125,7.994913190002847
962,962,huffman-mp4-large-high-45,1.0000776748120297,11.0,2.720703125,43.49624,0.2952958333333333,0.2118225149551142,35029.5595703125,7.996901812549586
963,963,huffman-mp4-large-high-46,1.0000023412557908,10.0,0.080078125,37.74833,0.2527272727272727,0.008393904850566,34203.1455078125,7.9974855835929315
964,964,huffman-mp4-large-high-47,0.9999904709892868,28.0,-0.8017578125,96.03511999999998,0.2523214285714285,-0.033087121197282,84137.818359375,7.999033456454466
965,965,huffman-mp4-large-high-48,0.9999737826446372,8.0,-0.7783203125,31.54455,0.2688888888888889,-0.0917616410627755,29686.4384765625,7.998698936927076
966,966,huffman-mp4-large-high-49,0.9999654060614294,6.0,-0.7451171875,24.02956,0.2529771428571428,-0.122573751796751,21538.20703125,7.997723800673045
967,967,huffman-mp4-large-high-50,1.000088653593943,15.0,4.052734375,54.75413999999999,0.250625,0.2953294713777833,45718.3232421875,7.996787944985533
968,968,huffman-flv-small-low-1,1.013835564743716,10.0,428.212890625,37.70298,0.2518181818181818,45.1021219862189,31378.369140625,7.868560856242258
969,969,huffman-flv-small-low-2,1.0017356836252262,6.0,34.4326171875,23.9351,0.25,5.754330199163572,19872.5048828125,7.9788772721525705
970,970,huffman-flv-small-low-3,1.02154918015547,7.0,473.2578125,29.00945,0.295625,55.18450342985667,22435.0126953125,7.806439256578395
971,971,huffman-flv-small-low-4,1.0333171171738975,6.0,660.77734375,24.98463,0.2830657142857142,93.43185079733114,20493.74609375,7.708850336493656
972,972,huffman-flv-small-low-5,1.0007042100403212,3.0,8.634765625,13.322,0.2304175,2.812973652079405,12270.2685546875,7.988734454800831
973,973,huffman-flv-small-low-6,1.0026554509843413,6.0,55.51953125,23.98044,0.2514285714285714,9.208184565070155,20963.279296875,7.97062882555211
974,974,huffman-flv-small-low-7,1.0008290491328429,3.0,11.2451171875,13.70445,0.2515025,3.262571728579719,13575.1181640625,7.98683369162136
975,975,huffman-flv-small-low-8,1.0176544077771903,3.0,231.3154296875,13.6772,0.25,67.64993703024011,13333.7333984375,7.835625505331908
976,976,huffman-flv-small-low-9,1.000641861901434,3.0,7.3681640625,13.72254,0.2525,2.1264902687313887,11486.728515625,7.988732144777642
977,977,huffman-flv-small-low-10,1.0012065109852608,6.0,24.953125,23.9351,0.25,4.170130895630267,20707.0068359375,7.984002124088157
978,978,huffman-flv-small-low-11,1.0006277851883112,3.0,8.3125,14.67477,0.305,1.8572078717864569,13249.306640625,7.976003829416174
979,979,huffman-flv-small-low-12,1.0024588234256495,4.0,35.392578125,17.89648,0.285286,6.932088844373471,14429.50390625,7.953190246507151
980,980,huffman-flv-small-low-13,1.0947424412685776,1.0,656.62109375,7.06532,0.275,337.94832621619656,7587.2119140625,7.252458585961349
981,981,huffman-flv-small-low-14,1.001652034899092,3.0,19.435546875,13.81323,0.2575,5.464171083935298,11784.0458984375,7.980051927981285
982,982,huffman-flv-small-low-15,1.0006313496875303,4.0,9.3486328125,17.1664,0.253084,2.1518113030440533,14816.7255859375,7.988944164965826
983,983,huffman-flv-small-low-16,1.002639580532979,6.0,51.80859375,23.95777,0.2507142857142857,8.625342161445479,19679.39453125,7.970787187060184
984,984,huffman-flv-small-low-17,1.0003762245676304,7.0,9.0712890625,27.37707,0.250625,1.3220797395798694,24120.439453125,7.99354533137032
985,985,huffman-flv-small-low-18,1.0121077970926189,3.0,153.8125,13.65453,0.24875,45.28473030874835,12857.4033203125,7.88483730247641
986,986,huffman-flv-small-low-19,1.0005405486278371,4.0,8.185546875,17.0965,0.25,1.9151397946948208,15151.220703125,7.991030481425627
987,987,huffman-flv-small-low-20,1.0069670983421477,4.0,108.1630859375,18.16208,0.297,20.0519695176454,15633.0029296875,7.930411213250729
988,988,huffman-flv-small-low-21,1.002942613392836,4.0,41.2265625,18.027,0.291042,7.8577462430173055,14051.4130859375,7.967842130456416
989,989,huffman-flv-small-low-22,1.024175546715493,1.0,133.337890625,6.88394,0.255,75.95849015614462,5648.7412109375,7.78287787532827
990,990,huffman-flv-small-low-23,1.0249469740096546,1.0,176.873046875,6.974629999999999,0.265,95.6961817194117,7266.8330078125,7.778641800229547
991,991,huffman-flv-small-low-24,1.004819750840299,4.0,71.775390625,17.143729999999998,0.252084,16.60829173780717,14963.705078125,7.948429942404207
992,992,huffman-flv-small-low-25,1.000605693236223,3.0,7.599609375,13.72625,0.2527049999999999,2.1909150081087576,12554.560546875,7.989922535160879
993,993,huffman-flv-small-low-26,1.0258692983173967,4.0,394.8486328125,17.14184,0.252,91.40556988152132,15658.0625,7.770075285699301
994,994,huffman-flv-small-low-27,1.0004923061739768,5.0,8.7685546875,20.56114,0.2516666666666666,1.6945528874191385,17819.9501953125,7.991629086362414
995,995,huffman-flv-small-low-28,1.000808715880332,7.0,18.0703125,27.37707,0.250625,2.6336272474093985,22362.521484375,7.987072561721891
996,996,huffman-flv-small-low-29,1.0005496128544065,5.0,10.7275390625,21.62295,0.290695,1.7066623140357688,19529.0830078125,7.990687861292844
997,997,huffman-flv-small-low-30,1.000384139139193,2.0,3.37890625,11.02875,0.3066666666666666,0.9990409207161128,8799.4267578125,7.986965481590636
998,998,huffman-flv-small-low-31,1.0268171649335822,3.0,339.8564453125,14.4934,0.295,79.48830135248002,13012.9501953125,7.766594412059138
999,999,huffman-flv-small-low-32,1.0041788941674723,2.0,36.1328125,10.30513,0.2534733333333333,13.832988519604866,8682.6337890625,7.954298749473761
1000,1000,huffman-flv-small-low-33,1.032490357920743,7.0,762.134765625,27.39974,0.25125,110.70806516749931,24219.39453125,7.715241652899177
1001,1001,huffman-flv-small-low-34,1.0002761805238254,5.0,4.83203125,20.54573,0.2511,0.9366157251782063,17500.748046875,7.9945634514323265
1002,1002,huffman-flv-small-low-35,1.0006761980541383,5.0,12.583984375,20.56114,0.2516666666666666,2.4318975951980195,18622.4931640625,7.974827782994739
1003,1003,huffman-flv-small-low-36,1.0014154924216656,3.0,16.3974609375,13.69987,0.25125,4.763806234614124,11600.677734375,7.9808817859592835
1004,1004,huffman-flv-small-low-37,1.0317008874390856,4.0,505.2919921875,17.0965,0.25,118.22115454917676,16444.65625,7.724462574224312
1005,1005,huffman-flv-small-low-38,1.0015937523825178,4.0,23.02734375,18.24711,0.30075,4.196083462462175,14471.53515625,7.9800057685284935
1006,1006,huffman-flv-small-low-39,1.0115537503661949,3.0,149.4736328125,13.72254,0.2525,43.13886375378331,13086.712890625,7.887659802385055
1007,1007,huffman-flv-small-low-40,1.0079442006234451,2.0,77.509765625,10.30324,0.2533333333333333,29.695474545028144,9834.283203125,7.922966250272875
1008,1008,huffman-flv-small-low-41,1.024734182041123,2.0,234.41796875,10.39582,0.26014,86.68121921956865,9711.908203125,7.777995004179846
1009,1009,huffman-flv-small-low-42,1.007078854905079,7.0,163.9853515625,27.37707,0.250625,23.89976875336325,23329.5048828125,7.929746368252135
1010,1010,huffman-flv-small-low-43,1.0069297688447698,4.0,97.189453125,17.0965,0.25,22.739029187260552,14122.109375,7.930955066715379
1011,1011,huffman-flv-small-low-44,1.0016156822516218,6.0,31.1552734375,23.9351,0.25,5.206625155106935,19314.2001953125,7.979397510017979
1012,1012,huffman-flv-small-low-45,1.0004479769047974,6.0,9.416015625,23.93597,0.2500271428571428,1.573363172783686,21028.3916015625,7.992259961091503
1013,1013,huffman-flv-small-low-46,1.0020768533472768,2.0,21.58203125,10.2579,0.25,8.415769796936996,10413.279296875,7.961025009031447
1014,1014,huffman-flv-small-low-47,1.0007335859716922,4.0,10.6123046875,18.54751,0.3139999999999999,1.822193312541993,14476.953125,7.9886867431371575
1015,1015,huffman-flv-small-low-48,1.000371208481271,4.0,5.7861328125,17.91269,0.286,1.1294358139475345,15593.072265625,7.992626835827888
1016,1016,huffman-flv-small-low-49,1.0007154463790384,2.0,6.3876953125,10.37126,0.2583333333333333,2.3841425728407155,8934.6533203125,7.987105835175733
1017,1017,huffman-flv-small-high-1,1.000056992873457,2.0,0.548828125,10.21793,0.24706,0.217405736225395,9630.31640625,7.996604739947225
1018,1018,huffman-flv-small-high-2,1.000097286987337,2.0,0.880859375,10.30324,0.2533333333333333,0.3374740839059517,9055.1171875,7.995372343705429
1019,1019,huffman-flv-small-high-4,0.9999146565353872,2.0,-0.7783203125,10.2579,0.25,-0.3035008383782255,9119.080078125,7.997959498829015
1020,1020,huffman-flv-small-high-5,1.0001415513110952,3.0,1.8173828125,13.69987,0.25125,0.5279878150566902,12840.8564453125,7.995814323403845
1021,1021,huffman-flv-small-high-6,1.000146080068313,1.0,1.1630859375,6.8386,0.25,0.6803064589243413,7963.138671875,7.995305629492695
1022,1022,huffman-flv-small-high-7,0.9999085137537002,1.0,-0.7783203125,6.8386,0.25,-0.4552512575673383,8506.7333984375,7.998057748265638
1023,1023,huffman-flv-small-high-8,1.000001964246137,1.0,0.01171875,6.8386,0.25,0.0068544731377767,5966.041015625,7.996790646350207
1024,1024,huffman-flv-small-high-9,0.9999394165456076,3.0,-0.7783203125,13.6772,0.25,-0.2276256287836691,12846.298828125,7.9990081611547845
1025,1025,huffman-flv-small-high-10,1.0000014563328128,2.0,0.0126953125,10.43928,0.2633333333333333,0.0046181391310851,8717.328125,7.997022900808535
1026,1026,huffman-flv-small-high-11,0.9999790155385472,2.0,-0.18359375,10.30324,0.2533333333333333,-0.0703382791289566,8748.849609375,7.99713594009931
1027,1027,huffman-flv-small-high-12,1.000095497641046,2.0,0.919921875,10.32592,0.255,0.3493671038227957,9633.84765625,7.99606681823827
1028,1028,huffman-flv-small-high-14,1.000100590177592,2.0,1.0791015625,10.34859,0.2566666666666666,0.4062671148386449,10728.7822265625,7.996046525546179
1029,1029,huffman-flv-small-high-15,0.999936690359459,3.0,-0.7783203125,13.6772,0.25,-0.2276256287836691,12293.0888671875,7.998324756006864
1030,1030,huffman-flv-small-high-16,0.9999285697385204,2.0,-0.7783203125,10.2579,0.25,-0.3035008383782255,10895.4482421875,7.998395135591753
1031,1031,huffman-flv-small-high-17,0.9999531953311644,3.0,-0.5234375,13.69987,0.25125,-0.1520695695165964,11182.9228515625,7.997636147767481
1032,1032,huffman-flv-small-high-19,0.9999891705092256,3.0,-0.1337890625,13.6772,0.25,-0.0391276174948088,12354.0078125,7.99731436322337
1033,1033,huffman-flv-small-high-20,0.9999178391934674,2.0,-0.7783203125,10.28057,0.2516666666666666,-0.3008260722292133,9472.35546875,7.998847892502884
1034,1034,huffman-flv-small-high-21,0.9999861890310632,2.0,-0.1220703125,10.2579,0.25,-0.0476005079012273,8838.52734375,7.997061766282993
1035,1035,huffman-flv-small-high-23,0.9999079985718424,1.0,-0.7783203125,6.88394,0.255,-0.4433851137005615,8459.09375,7.99937464486901
1036,1036,huffman-flv-small-high-24,0.999928566168754,2.0,-0.759765625,11.22903,0.32139,-0.2105256605114329,10635.17578125,7.9977274005751795
1037,1037,huffman-flv-small-high-25,0.9999313332675672,2.0,-0.7783203125,10.93806,0.3,-0.2371902368122561,11333.97265625,7.998802320678288
1038,1038,huffman-flv-small-high-27,1.000183715293669,2.0,1.767578125,10.2579,0.25,0.689255354409772,9623.0576171875,7.995226375704714
1039,1039,huffman-flv-small-high-28,1.0000689164653611,3.0,0.8623046875,13.79056,0.25625,0.2440141273026356,12513.1796875,7.996650451533132
1040,1040,huffman-flv-small-high-29,1.0001084600224015,1.0,0.677734375,6.8386,0.25,0.3964170298014213,6249.3798828125,7.995352800106399
1041,1041,huffman-flv-small-high-30,0.9999357411974712,3.0,-0.7783203125,13.6336,0.2475975,-0.2305693427072045,12111.4970703125,7.998863338579461
1042,1042,huffman-flv-small-high-32,1.0001031788750656,3.0,1.3876953125,13.69987,0.25125,0.4031545863490364,13450.80078125,7.9961834722463365
1043,1043,huffman-flv-small-high-33,1.0000657469044736,1.0,0.3759765625,6.8386,0.25,0.2199143465036703,5718.919921875,7.996102785388488
1044,1044,huffman-flv-small-high-34,1.0000635577735877,2.0,0.6513671875,10.28057,0.2516666666666666,0.2517578295820393,10249.078125,7.996596461760638
1045,1045,huffman-flv-small-high-35,1.000055935417514,2.0,0.5791015625,10.28057,0.2516666666666666,0.2238266760751863,10353.6181640625,7.996441587085254
1046,1046,huffman-flv-large-low-1,1.0006681831258382,6.0,14.6162109375,24.04846,0.2535714285714285,2.396885091456121,21889.1748046875,7.989530455825809
1047,1047,huffman-flv-large-low-2,1.0008331433494309,4.0,11.876953125,17.119169999999997,0.251,2.764067320238864,14267.470703125,7.986085718552208
1048,1048,huffman-flv-large-low-3,1.00053764456722,5.0,9.7255859375,20.53847,0.2508333333333333,1.887828065238379,18098.9736328125,7.990951616552341
1049,1049,huffman-flv-large-low-4,1.0003917816263426,7.0,9.513671875,27.47153,0.2532299999999999,1.3675718914892938,24292.6123046875,7.993122858777014
1050,1050,huffman-flv-large-low-5,1.0005395296403643,4.0,8.77734375,17.02565,0.246876,2.088240593079009,16277.2880859375,7.9906248759302985
1051,1051,huffman-flv-large-low-6,1.006293539888142,17.0,294.439453125,59.89745,0.2729535294117647,18.009387987724516,47078.833984375,7.936957269607936
1052,1052,huffman-flv-large-low-7,1.0002411180755806,4.0,3.5966796875,18.84225,0.327,0.5837424113930308,14920.2705078125,7.994688902698715
1053,1053,huffman-flv-large-low-8,1.024339171033293,8.0,610.6123046875,30.90973,0.2533333333333333,77.9790612544854,25698.25,7.781080705330991
1054,1054,huffman-flv-large-low-9,1.000684250673845,4.0,10.67578125,17.119169999999997,0.251,2.484524251344455,15612.8251953125,7.9883131127162414
1055,1055,huffman-flv-large-low-10,1.0002722047870054,11.0,9.22265625,40.93713,0.2482641666666666,0.9074539381187496,33890.5380859375,7.9947392274393
1056,1056,huffman-flv-large-low-11,1.0167571263093698,10.0,523.8154296875,37.65764,0.2509090909090909,55.438157855444864,31783.0791015625,7.8406213450227895
1057,1057,huffman-flv-large-low-12,1.0002477602386852,4.0,3.591796875,18.91216,0.330084,0.575368605572686,14500.6591796875,7.994381970216725
1058,1058,huffman-flv-large-low-13,1.000333575907418,10.0,11.1435546875,38.56452,0.2690909090909091,1.0738331148936828,33417.4970703125,7.994365020396544
1059,1059,huffman-flv-large-low-14,1.0002660465579178,5.0,4.521484375,20.5158,0.25,0.8815614063307305,16999.6083984375,7.994519447742539
1060,1060,huffman-flv-large-low-15,1.0006110122437308,9.0,17.4794921875,34.33091,0.253042,2.0121061319574505,28624.9130859375,7.990700193007043
1061,1061,huffman-flv-large-low-16,1.0002388899131078,4.0,3.931640625,17.12557,0.251282,0.913623787666786,16461.8916015625,7.994857254340094
1062,1062,huffman-flv-large-low-17,1.0004645760412596,3.0,6.373046875,13.69987,0.25125,1.8515037512412469,13724.357421875,7.992382437182119
1063,1063,huffman-flv-large-low-18,1.001193531743481,4.0,17.4443359375,17.119169999999997,0.251,4.059738081025064,14633.1728515625,7.984114012987306
1064,1064,huffman-flv-large-low-19,1.0003930573709434,9.0,12.087890625,36.16548,0.2935,1.1388018986976465,30765.58984375,7.993775739336205
1065,1065,huffman-flv-large-low-20,1.0003514271152427,8.0,9.681640625,30.96161,0.2546044444444444,1.2281727054606693,27559.1796875,7.993680704536305
1066,1066,huffman-flv-large-low-21,1.0005222576356667,10.0,16.59375,37.65764,0.2509090909090909,1.756204341790012,31789.705078125,7.99169785320089
1067,1067,huffman-flv-large-low-22,1.002664562595392,6.0,54.7744140625,23.95777,0.2507142857142857,9.119106093894963,20611.3994140625,7.970881613637718
1068,1068,huffman-flv-large-low-23,1.0004332061132362,6.0,9.638671875,23.95777,0.2507142857142857,1.604692134763381,22259.259765625,7.99321224621819
1069,1069,huffman-flv-large-low-24,1.0008603351630083,4.0,14.1435546875,17.11917,0.251,3.291562818534736,16453.73046875,7.986855823569226
1070,1070,huffman-flv-large-low-25,1.0003619907575243,7.0,8.6328125,29.08822,0.2977975,0.9965844687156022,23856.7900390625,7.9936291642841715
1071,1071,huffman-flv-large-low-26,1.0008323367885092,4.0,12.9755859375,17.20986,0.255,2.956714972422444,15602.3212890625,7.987019639877596
1072,1072,huffman-flv-large-low-27,1.0439867255397874,4.0,641.0849609375,17.142789999999998,0.252042,148.37514855473893,15215.5947265625,7.613665238940155
1073,1073,huffman-flv-large-low-28,1.0032054867180185,7.0,77.32421875,27.3544,0.25,11.307024646857544,24199.7822265625,7.965172610963922
1074,1074,huffman-flv-large-low-29,1.0012253650492755,14.0,49.5556640625,50.89375999999999,0.2441819999999999,3.987632401343344,40491.107421875,7.983950374612305
1075,1075,huffman-flv-large-low-30,1.0008069276371194,6.0,17.607421875,24.00958,0.2523471428571428,2.906115127783752,21837.9306640625,7.988019406553128
1076,1076,huffman-flv-large-low-31,1.0008126863622908,5.0,15.3564453125,21.6494,0.2916666666666667,2.4319689988109205,18911.2626953125,7.987809949356282
1077,1077,huffman-flv-large-low-32,1.0004371361445812,3.0,6.09375,13.83968,0.2589599999999999,1.7003013441079633,13946.2587890625,7.991911638373476
1078,1078,huffman-flv-large-low-33,1.0260252555015326,4.0,382.671875,17.21727,0.255326,87.0496867628489,15086.5380859375,7.767332819213328
1079,1079,huffman-flv-large-low-34,1.0002366547343031,6.0,5.095703125,23.98044,0.2514285714285714,0.8451471726682628,21537.3212890625,7.994853583137074
1080,1080,huffman-flv-large-low-35,1.0013991174590238,8.0,35.4853515625,30.61027,0.2459955555555555,4.71253611204476,25398.1533203125,7.982062914570228
1081,1081,huffman-flv-large-low-36,1.000669276883045,5.0,13.119140625,20.56114,0.2516666666666666,2.535318352777448,19615.08203125,7.989760849925474
1082,1082,huffman-flv-large-high-1,0.9999916552615324,32.0,-0.8251953125,113.96918,0.2575669696969696,-0.0281111854533458,98887.2724609375,7.999180428837355
1083,1083,huffman-flv-large-high-2,0.9999911672268282,31.0,-0.8251953125,111.3,0.2629734375,-0.0281935461680349,93423.4365234375,7.998446470398868
1084,1084,huffman-flv-large-high-3,0.9999872391506844,21.0,-0.8251953125,75.37572,0.251515,-0.0435272658363673,64665.349609375,7.998675130695221
1085,1085,huffman-flv-large-high-4,0.9999900317962108,29.0,-0.8251953125,104.43906999999996,0.2636736666666667,-0.0299658773651241,82781.923828125,7.9982210003578995
1086,1086,huffman-flv-large-high-5,0.9999904254792388,28.0,-0.8251953125,100.39437999999996,0.2593893103448276,-0.0316880325730712,86185.7666015625,7.999164864461851
1087,1087,huffman-flv-large-high-6,0.999992467261694,36.0,-0.8251953125,129.37677,0.2670627027027027,-0.023882908133012,109547.0283203125,7.998765784728336
1088,1088,huffman-flv-large-high-7,0.9999925860824485,37.0,-0.8251953125,130.54174999999995,0.2535307894736842,-0.0249331191891857,111302.720703125,7.998493270865358
1089,1089,huffman-flv-large-high-8,0.9999834392642176,15.0,-0.8017578125,57.49652,0.2884243749999999,-0.048347016694718,48412.3740234375,7.997894915410414
1090,1090,huffman-flv-large-high-9,0.9999831104370464,15.0,-0.8017578125,54.82214999999999,0.2515625,-0.0581354762854473,47469.8056640625,7.998195471744081
1091,1091,huffman-flv-large-high-10,0.9999831728695991,15.0,-0.8017578125,55.11212,0.255559375,-0.0569251607605925,47645.9326171875,7.997799099009531
1092,1092,huffman-flv-large-high-11,0.999988658692581,23.0,-0.8017578125,85.51486,0.2817175,-0.0332803423889014,70692.794921875,7.999230617546485
1093,1093,huffman-flv-large-high-12,0.9999877115026636,21.0,-0.8017578125,75.43242999999998,0.2520831818181818,-0.0421639442235495,65243.775390625,7.999366415314687
1094,1094,huffman-flv-large-high-13,1.000009396533669,19.0,0.5302734375,69.27020999999999,0.25975,0.0294711995101254,56433.408203125,7.997622846480698
1095,1095,huffman-flv-large-high-14,0.9999801889118765,12.0,-0.8017578125,46.27599,0.2809615384615384,-0.0616652660581689,40469.353515625,7.9989222407960945
1096,1096,huffman-flv-large-high-15,0.9999889639356202,24.0,-0.8017578125,85.70921,0.252,-0.0371206154044792,72648.0869140625,7.99886923959611
1097,1097,huffman-flv-large-high-16,0.99998400279275,16.0,-0.8017578125,59.24724,0.2645182352941177,-0.051158695284286,50117.8095703125,7.998285008107773
1098,1098,huffman-flv-large-high-17,0.9999825939116768,14.0,-0.8017578125,52.95117,0.2744306666666666,-0.0551740671618105,46061.1162109375,7.999115788952666
1099,1099,huffman-flv-large-high-18,0.999986676387332,19.0,-0.8017578125,68.54469999999999,0.25175,-0.0464622076311675,60174.9052734375,7.998358418966034
1100,1100,huffman-flv-large-high-19,1.0000641581946186,19.0,3.83203125,69.46952999999999,0.2619479999999999,0.210581199186944,59731.685546875,7.997129792141701
1101,1101,huffman-flv-large-high-20,1.000067776899786,38.0,7.505859375,134.32380999999995,0.2554915384615385,0.2187111379777461,110751.1279296875,7.99713956210909
1102,1102,huffman-flv-large-high-21,0.999988009273082,21.0,-0.8017578125,76.70189999999997,0.2648090909090909,-0.0394733684162911,66864.01953125,7.999047225584765
1103,1103,huffman-flv-large-high-22,0.9999899182191976,26.0,-0.8017578125,92.62337999999995,0.2524692592592593,-0.0342857827937782,79524.6142578125,7.999261868670718
1104,1104,huffman-flv-large-high-23,0.9999883085049744,22.0,-0.8017578125,79.64145999999998,0.2595652173913043,-0.0387844370744345,68575.3564453125,7.99914114121633
1105,1105,huffman-flv-large-high-24,0.9999764345970082,10.0,-0.8017578125,39.72082,0.2922727272727272,-0.0690616106710878,34021.86328125,7.998662801234512
1106,1106,huffman-flv-large-high-25,0.9999810668067984,13.0,-0.8017578125,48.05156999999999,0.2528571428571428,-0.0659873050715525,42345.875,7.998900492233586
1107,1107,huffman-flv-large-high-26,0.9999844642757156,16.0,-0.8017578125,58.14981999999999,0.2502823529411764,-0.0550889629126511,51606.564453125,7.998537842664994
1108,1108,huffman-flv-large-high-27,0.9999838172654284,17.0,-0.8017578125,63.70123,0.2763888888888888,-0.0455380890829291,49543.2236328125,7.998770662129127
1109,1109,huffman-flv-large-high-28,0.999988276569798,22.0,-0.8017578125,79.07749999999999,0.2541578260869564,-0.039892089295589,68388.5517578125,7.998756287767813
1110,1110,huffman-flv-large-high-29,0.999986464213061,20.0,-0.8017578125,71.91864999999999,0.2511904761904762,-0.0443811452212052,59231.6474609375,7.998668282578385
1111,1111,huffman-flv-large-high-30,1.0000030642560882,23.0,0.2109375,84.23028,0.2699133333333333,0.0092781461978444,68838.2890625,7.997660946625184
1112,1112,huffman-flv-large-high-31,0.9999877074642404,20.0,-0.8017578125,71.94131999999999,0.2514285714285714,-0.0443251455705023,65222.3408203125,7.999042371471626
1113,1113,huffman-flv-large-high-32,0.999981871912498,14.0,-0.8017578125,52.30974,0.2649999999999999,-0.0578381995254666,44226.578125,7.9980683168537725
1114,1114,huffman-flv-large-high-33,0.99998832381129,22.0,-0.8017578125,81.66664,0.2789839130434782,-0.0351900068381627,68665.2529296875,7.999282410807983
1115,1115,huffman-flv-large-high-34,0.9999875053558802,22.0,-0.8017578125,78.71190999999996,0.2506521739130434,-0.0406379015516582,64167.3173828125,7.998702533174954
1116,1116,huffman-flv-large-high-35,1.0000311562740425,23.0,2.1298828125,85.2277,0.2790791666666667,0.0895462746746105,68363.4111328125,7.997408480936804
1117,1117,huffman-flv-large-high-36,0.9999831009995214,15.0,-0.8017578125,54.75413999999999,0.250625,-0.0584254207231711,47443.294921875,7.998591972142928
1118,1118,huffman-flv-large-high-37,0.9999863619006056,21.0,-0.8017578125,71.38945999999999,0.2456333333333333,-0.0457216402062862,58787.2880859375,7.99942730435515
1119,1119,huffman-flv-large-high-38,0.9999892418477184,24.0,-0.8017578125,87.97641999999999,0.272,-0.0335048756990125,74524.8037109375,7.999588369943091
1120,1120,huffman-flv-large-high-39,0.9999898984539934,29.0,-0.8017578125,92.12727,0.248417037037037,-0.0350327008875083,79369.0107421875,7.997831583469219
1121,1121,huffman-flv-large-high-40,1.0001570877777666,10.0,5.0537109375,39.54588,0.2887663636363636,0.4425502081746683,32176.30859375,7.9961810156468545
1122,1122,huffman-flv-large-high-41,0.9999890840551684,23.0,-0.8017578125,82.45799,0.2536283333333333,-0.0383365201070619,73447.5185546875,7.9993631062429715
1123,1123,huffman-flv-large-high-42,0.9999902233550164,26.0,-0.8017578125,93.75451,0.2617081481481481,-0.0326763687008357,82006.6572265625,7.998352795167634
1124,1124,huffman-flv-large-high-43,0.9999865250338856,20.0,-0.8017578125,73.01002999999999,0.2626523809523809,-0.0418099195160217,59499.0,7.9987394476155025
1125,1125,huffman-flv-large-high-44,0.9999862228095568,19.0,-0.8017578125,68.13749,0.2472599999999999,-0.04758863021186,58193.7783203125,7.998402411134496
1126,1126,huffman-flv-large-high-45,1.0000778510603878,27.0,6.1708984375,96.92587999999998,0.2593371428571429,0.2454957195288011,79271.609375,7.997141755348913
1127,1127,huffman-flv-large-high-46,0.99999293818113,40.0,-0.8017578125,141.73364999999998,0.2582963414634147,-0.0219003963247788,113533.3779296875,7.999328590527642
1128,1128,huffman-flv-large-high-47,1.0000951031367566,16.0,4.759765625,58.17343999999999,0.2505882352941176,0.3265127498910753,50053.220703125,7.996757343062581
1129,1129,huffman-flv-large-high-48,0.9999797194019936,12.0,-0.8017578125,44.59986,0.252526923076923,-0.0711872174946559,39532.44140625,7.998327345131222
