,Unnamed: 0,algo-format-size-repetation,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency,size,entropy
889,889,lzw-mp4-large-low-4,1.1513646827307658,26.0,2888.009765625,91.72615,0.2451403703703703,128.4371482544092,21967.822265625,7.943050776882571
890,890,lzw-mp4-large-low-5,1.236807537582335,73.0,10816.3017578125,257.77855,0.264157027027027,158.8436471895544,56491.7978515625,7.993689122422331
891,891,lzw-mp4-large-low-6,1.1952802580125186,48.0,5849.1357421875,169.36041999999998,0.2581673469387754,133.77608020721,35801.6552734375,7.95934891443284
892,892,lzw-mp4-large-low-7,1.1424765976337317,20.0,2183.9375,72.58348999999998,0.2581719047619047,116.54492863150212,17512.33203125,7.901501935260501
893,893,lzw-mp4-large-low-8,1.115076287599016,23.0,2006.095703125,81.98598,0.2492904166666666,98.1536540179687,19438.841796875,7.99358774023063
894,894,lzw-mp4-large-low-9,1.1518827904035118,40.0,3776.734375,142.13955,0.2604792682926829,102.00661631400952,28642.845703125,7.993130823221971
895,895,lzw-mp4-large-low-10,1.2846000151509414,53.0,9098.6513671875,186.60006,0.2579957407407407,188.996042013164,41068.6123046875,7.731949920437154
896,896,lzw-mp4-large-low-11,1.1445135675758171,31.0,3301.1513671875,109.97496999999998,0.2538409375,118.25238895512769,26144.3447265625,7.993661562117446
897,897,lzw-mp4-large-low-12,1.138637145677057,29.0,2987.1279296875,102.63568999999998,0.2504166666666666,116.2230279509718,24533.5029296875,7.9914532892942285
898,898,lzw-mp4-large-low-13,1.1736300744066257,45.0,4884.5517578125,157.31884999999997,0.2501486956521739,124.12112695556998,33016.4970703125,7.986358785113973
899,899,lzw-mp4-large-low-14,1.1515610247962342,39.0,3772.1357421875,137.11212,0.2518749999999999,109.22609400928964,28660.6962890625,7.993144921060814
900,900,lzw-mp4-large-low-15,1.1727917638716288,45.0,4938.169921875,156.23432999999994,0.2449491304347826,129.0368220233304,33516.904296875,7.993467865899737
901,901,lzw-mp4-large-low-16,1.1276056456068908,26.0,2432.556640625,91.99500999999998,0.2473359259259259,106.90831571218472,21495.63671875,7.988204963949217
902,902,lzw-mp4-large-low-17,1.2379491079287208,19.0,3136.9560546875,68.47808,0.251015,182.4976116355697,16320.2626953125,7.8926599441924825
903,903,lzw-mp4-large-low-18,1.1945590412167342,53.0,6581.9931640625,185.36501,0.2529516666666666,140.37576068969832,40412.3056640625,7.99187227869801
904,904,lzw-mp4-large-low-19,1.1918216481725667,42.0,4952.921875,148.22787,0.256143488372093,130.45126352160187,30773.375,7.921611582372118
905,905,lzw-mp4-large-low-20,1.1533109138493207,39.0,3830.6884765625,138.74518,0.2608789999999999,105.83268379943456,28817.0927734375,7.993411068299396
906,906,lzw-mp4-large-low-21,1.1912264543036433,52.0,6379.4052734375,182.38054,0.2548167924528302,137.2693733718945,39739.8798828125,7.994387314917165
907,907,lzw-mp4-large-low-22,1.226529602944317,69.0,9584.0595703125,241.37979,0.2563917142857142,154.86191064687296,51892.2587890625,7.993023348883856
908,908,lzw-mp4-large-low-23,1.144198071475834,25.0,2651.7490234375,89.05058,0.2512615384615385,118.51399841035509,21041.3779296875,7.956463528667474
909,909,lzw-mp4-large-low-24,1.2195747791519242,64.0,8842.23046875,223.85594,0.2554333846153846,154.63775979640613,49112.021484375,7.991761086433799
910,910,lzw-mp4-large-low-25,1.2188495455465032,43.0,5972.9755859375,152.65920999999997,0.2610765909090909,149.86485432494862,33265.5869140625,7.866348234965073
911,911,lzw-mp4-large-low-26,1.2125744880967744,60.0,8027.37109375,211.02678,0.2588555737704918,146.95292919535558,45789.998046875,7.988919495524503
912,912,lzw-mp4-large-low-27,1.108173982377922,20.0,1622.7109375,73.33614,0.2660761904761904,83.16050195655106,16623.646484375,7.982097292537834
913,913,lzw-mp4-large-low-28,1.1208585787182626,25.0,2223.96875,89.57650999999998,0.2557226923076923,97.08793734451378,20625.3828125,7.993923253593023
914,914,lzw-mp4-large-low-29,1.1110152891080196,22.0,1819.4228515625,79.59613,0.2591304347826087,88.21110627117521,18208.3623046875,7.992054043633773
915,915,lzw-mp4-large-low-30,1.1348888512469983,26.0,2644.05859375,93.27381,0.2577814814814814,109.96630763461754,22245.81640625,7.985335272544082
916,916,lzw-mp4-large-low-31,1.1931748250090268,50.0,6174.4208984375,175.97743,0.2568888235294118,136.58218320921557,38137.2861328125,7.9804269749426
917,917,lzw-mp4-large-low-32,1.1824494988781369,48.0,5669.0498046875,169.74748000000002,0.2599091836734694,128.49472864941265,36740.9345703125,7.99315955313511
918,918,lzw-mp4-large-low-33,1.106503405689013,22.0,1675.1396484375,75.28356999999997,0.2505909090909091,88.79438443280354,17403.6474609375,7.992784785716827
919,919,lzw-mp4-large-low-34,1.125228581830231,24.0,2280.880859375,85.79596999999998,0.2527651999999999,105.17643127441436,20494.62109375,7.988774775632386
920,920,lzw-mp4-large-low-35,1.2623899686827715,108.0,13925.2529296875,372.2510300000001,0.2490839449541284,150.18323283278912,66996.0810546875,7.990282715493451
921,921,lzw-mp4-large-low-36,1.1108323649882257,20.0,1731.17578125,72.41792,0.2564333333333334,93.222478067013,17350.943359375,7.988435397144288
