,algo-format-size-repetation,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency
0,huffman-txt-small-low-1,1.7513631010219974,1.0,3995.3740234375,6.79233,0.2449,2401.872108167593
1,huffman-txt-small-low-2,1.7566742427025976,1.0,3519.4404296875,6.7692,0.242345,2145.3700281631413
2,huffman-txt-small-low-3,1.7525687707109203,1.0,4112.287109375,6.86173,0.25255,2373.025638304934
3,huffman-txt-small-low-4,1.7476822736795403,1.0,3383.83984375,6.79233,0.2449,2034.2402216993469
4,huffman-txt-small-low-5,1.7465461522988877,2.0,3439.65234375,6.79233,0.2449,2067.7926466414724
5,huffman-txt-small-low-6,1.7510116420212296,1.0,3041.6103515625,6.815,0.2474,1804.006184680175
6,huffman-txt-small-low-7,1.752669432128431,1.0,3577.6943359375,6.7692,0.242345,2180.8802710523137
7,huffman-txt-small-low-8,1.7507518321507454,1.0,3982.306640625,6.81546,0.24745,2361.304890439036
8,huffman-txt-small-low-9,1.7502302386407231,1.0,3937.8720703125,6.815,0.2474,2335.5869911718705
9,huffman-txt-small-low-10,1.7501178552683874,1.0,3564.6259765625,6.79233,0.2449,2142.9222042618285
10,huffman-txt-small-low-11,1.7462233585362483,1.0,3935.6708984375,7.96748,0.37448,1319.0740159664638
11,huffman-txt-small-low-12,1.705800274522647,1.0,3731.478515625,6.81547,0.247445,2212.6180570719257
12,huffman-txt-small-low-13,1.7499716438577864,1.0,3751.5771484375,7.770469999999999,0.352755,1368.653194877072
13,huffman-txt-small-low-14,1.7506621690809347,2.0,4097.8251953125,10.06075,0.2355066666666666,1729.4972089364755
14,huffman-txt-small-low-15,1.7494835809107203,1.0,4240.54296875,6.74606,0.2397949999999999,2621.3870242720304
15,huffman-txt-small-low-16,1.7458898741546869,1.0,3903.509765625,6.79233,0.244895,2346.6946019336774
16,huffman-txt-small-low-17,1.747591402439597,1.0,3806.984375,6.79233,0.2449,2288.619171297312
17,huffman-txt-small-low-18,1.7494144067545498,1.0,3877.6875,6.76873,0.2422949999999999,2364.401160380673
18,huffman-txt-small-low-19,1.7528719983576544,1.0,3577.767578125,6.7692,0.242345,2180.9249178071027
19,huffman-txt-small-low-20,1.752377899981978,1.0,3771.12890625,6.7692,0.242345,2298.7935410308314
20,huffman-txt-small-low-21,1.7479437154283053,1.0,3755.0185546875,6.79137,0.24479,2258.712852758804
21,huffman-txt-small-low-22,1.7462856771701587,1.0,4129.1337890625,6.79326,0.245,2480.930702239561
22,huffman-txt-small-low-23,1.7497299850976216,1.0,3834.1279296875,6.76775,0.24219,2339.1931566152307
23,huffman-txt-small-low-24,1.751193480911442,1.0,3649.0947265625,6.79233,0.2449,2193.701714126646
24,huffman-txt-small-low-25,1.7539954000869762,1.0,3553.94921875,6.79233,0.2449,2136.503729634654
25,huffman-txt-small-low-26,1.7508307894548785,1.0,3632.2333984375,6.951029999999999,0.2623999999999999,1991.4103219791623
26,huffman-txt-small-low-27,1.7230487181491547,1.0,3450.5537109375,7.56734,0.330355,1380.2719439702516
27,huffman-txt-small-low-28,1.7530353180118887,1.0,4104.5263671875,6.815,0.2474,2434.43113868458
28,huffman-txt-small-low-29,1.746289158997352,1.0,3444.361328125,6.81546,0.24745,2042.3307350496243
29,huffman-txt-small-low-30,1.746658097195848,1.0,3248.0888671875,6.90615,0.25745,1826.8336384541512
30,huffman-txt-small-low-31,1.7563272398074,1.0,3548.2021484375,6.81546,0.24745,2103.9030495293114
31,huffman-txt-small-low-32,1.7491033896645647,1.0,3646.2666015625,6.62054,0.225955,2437.43503737524
32,huffman-txt-small-low-33,1.7477235560683333,1.0,3861.9052734375,6.74653,0.239845,2386.659655925352
33,huffman-txt-small-low-34,1.727937636905811,1.0,3718.443359375,6.79233,0.2449,2235.3915649177848
34,huffman-txt-small-low-35,1.7468344968767149,1.0,3424.83203125,6.81546,0.24745,2030.75085726037
35,huffman-txt-small-low-36,1.7480654974637728,1.0,3939.943359375,6.79233,0.2449,2368.549228965816
36,huffman-txt-small-low-37,1.7476292855998536,1.0,3796.2578125,6.81546,0.24745,2250.9874168345764
37,huffman-txt-small-low-38,1.744383569403953,1.0,3593.0537109375,6.79137,0.24479,2161.288014786561
38,huffman-txt-small-low-39,1.750229246223682,1.0,3182.3076171875,6.79233,0.2449,1913.086449602457
39,huffman-txt-small-low-40,1.75167989532372,1.0,3361.603515625,6.81546,0.24745,1993.259569764468
40,huffman-txt-small-low-41,1.7440662281150454,1.0,3416.375,6.81546,0.24745,2025.7362687187688
41,huffman-txt-small-low-42,1.748658902101917,1.0,3188.6376953125,6.8386,0.25,1865.082148575732
42,huffman-txt-small-low-43,1.748000049218085,1.0,3918.1484375,7.48822,0.321635,1626.818069716572
43,huffman-txt-small-low-44,1.7463326967278288,1.0,4095.6376953125,6.81546,0.24745,2428.504430259056
44,huffman-txt-small-low-45,1.7439992870629015,1.0,3807.3974609375,6.815,0.2474,2258.2013384911074
45,huffman-txt-small-low-46,1.7517638834477471,1.0,4042.119140625,6.88486,0.255105,2301.415457996318
46,huffman-txt-small-low-47,1.7521947118539971,2.0,4286.6416015625,10.23476,0.2483,1686.7968905362725
47,huffman-txt-small-low-48,1.751839113845278,1.0,4292.25390625,6.79233,0.2449,2580.345388971953
48,huffman-txt-small-low-49,1.749584177314486,1.0,3140.1201171875,6.79233,0.2449,1887.724874198275
49,huffman-txt-small-low-50,1.7487531462080543,1.0,4086.896484375,6.79233,0.2449,2456.89204995705
50,huffman-txt-small-high-1,1.689858284287323,2.0,3993.8193359375,10.16438,0.2431266666666666,1616.1249181361777
51,huffman-txt-small-high-2,1.6845512617531555,2.0,4638.2646484375,10.23476,0.2483,1825.1608400424425
52,huffman-txt-small-high-3,1.6797067855367198,1.0,3897.0703125,6.79137,0.24479,2344.159602609758
53,huffman-txt-small-high-4,1.679736765506714,2.0,4221.26953125,10.23569,0.2483666666666666,1660.4761807622108
54,huffman-txt-small-high-5,1.6758105494711175,1.0,3850.458984375,6.79233,0.2449,2314.754509580723
55,huffman-txt-small-high-6,1.6773962612279882,2.0,4417.8203125,10.23476,0.2483,1738.415817957981
56,huffman-txt-small-high-7,1.6841971164078489,2.0,4156.5322265625,11.16573,0.3167366666666666,1175.2917516562547
57,huffman-txt-small-high-8,1.684483584348075,2.0,4092.251953125,10.89084,0.2965266666666666,1267.176853159847
58,huffman-txt-small-high-9,1.681487641986296,2.0,4143.525390625,10.28007,0.25163,1601.8118969958148
59,huffman-txt-small-high-10,1.6721133861888593,2.0,3996.53125,10.20972,0.24646,1588.2648962609562
60,huffman-txt-small-high-11,1.6863032313410533,2.0,4783.681640625,10.35043,0.2568033333333333,1799.7128600459323
61,huffman-txt-small-high-12,1.6814642317949045,1.0,3805.4140625,6.81546,0.24745,2256.4166064611413
62,huffman-txt-small-high-13,1.669836644487505,1.0,3939.2275390625,6.79233,0.2449,2368.118904086852
63,huffman-txt-small-high-14,1.6766786950833414,1.0,4013.96484375,6.81546,0.24745,2380.0765915177467
64,huffman-txt-small-high-15,1.6784146333237224,1.0,3830.427734375,6.79137,0.24479,2304.072863873404
65,huffman-txt-small-high-16,1.672831460473567,1.0,3901.3271484375,6.7456,0.2397449999999999,2412.360598914966
66,huffman-txt-small-high-17,1.6784703733352175,1.0,3591.3232421875,6.79137,0.24479,2160.247105946831
67,huffman-txt-small-high-18,1.6816718965488449,2.0,4225.4990234375,10.21117,0.2465633333333333,1678.3170491872424
68,huffman-txt-small-high-19,1.681164274947349,1.0,3920.0478515625,6.791869999999999,0.244845,2357.277788469932
69,huffman-txt-small-high-20,1.6803356013260091,1.0,3984.1083984375,6.7692,0.242345,2428.6209463473747
70,huffman-txt-small-high-21,1.6857501334083178,1.0,3820.0380859375,6.76919,0.2423449999999999,2328.6108933079618
71,huffman-txt-small-high-22,1.6819557124854088,1.0,3784.30078125,7.5257,0.3257649999999999,1543.5984130027457
72,huffman-txt-small-high-23,1.686808349813698,2.0,4262.734375,11.05048,0.3082633333333333,1251.368613852694
73,huffman-txt-small-high-24,1.67615098048833,2.0,4011.771484375,10.21067,0.2465266666666666,1593.7420929556806
74,huffman-txt-small-high-25,1.6660026541207396,1.0,3820.3349609375,6.86173,0.25255,2204.552495507837
75,huffman-txt-small-high-26,1.671455089553841,1.0,3756.76171875,6.7692,0.242345,2290.0356336113737
76,huffman-txt-small-high-27,1.6743140717801517,2.0,3956.8486328125,10.30811,0.2536933333333333,1513.0780732231246
77,huffman-txt-small-high-28,1.6811168505299017,1.0,4002.2685546875,6.791869999999999,0.244845,2406.7203066656443
78,huffman-txt-small-high-29,1.6694685500190396,1.0,3617.47265625,6.81546,0.24745,2144.976930478665
79,huffman-txt-small-high-30,1.6752163541799203,1.0,3612.103515625,6.8386,0.25,2112.773676264148
80,huffman-txt-small-high-31,1.6764009041312262,1.0,3783.86328125,6.81546,0.24745,2243.6380914569777
81,huffman-txt-small-high-32,1.6781625353126928,1.0,3952.72265625,6.79137,0.24479,2377.635512857221
82,huffman-txt-small-high-33,1.6778501180561685,1.0,3652.2412109375,6.791869999999999,0.244845,2196.2352018855786
83,huffman-txt-small-high-34,1.6890883105649752,2.0,4260.2763671875,10.21163,0.2466,1691.8023746611452
84,huffman-txt-small-high-35,1.680159556286224,1.0,3693.9990234375,6.76919,0.2423449999999999,2251.7802630060664
85,huffman-txt-small-high-36,1.6723487709370048,2.0,4133.7177734375,11.66168,0.3531933333333333,1003.6151408369404
86,huffman-txt-small-high-37,1.695171817512621,1.0,3899.2431640625,6.81546,0.24745,2312.0524819421566
87,huffman-txt-small-high-38,1.6800468539229436,1.0,3777.091796875,7.64832,0.339285,1455.5489993067683
88,huffman-txt-small-high-39,1.6861059998109444,2.0,4259.9658203125,10.30136,0.2531933333333333,1633.274883506716
89,huffman-txt-small-high-40,1.688868095148374,1.0,3809.6484375,6.7692,0.242345,2322.27416230959
90,huffman-txt-small-high-41,1.6818550273749369,1.0,4037.4560546875,6.815,0.2474,2394.6511390878936
91,huffman-txt-small-high-42,1.6709145366079474,1.0,3691.2119140625,6.81546,0.24745,2188.700552440301
92,huffman-txt-small-high-43,1.683352130721549,1.0,3698.076171875,6.76775,0.24219,2256.188273456204
93,huffman-txt-small-high-44,1.6766801880276312,1.0,3700.61328125,6.81546,0.24745,2194.2750840673216
94,huffman-txt-small-high-45,1.6668174824874296,1.0,3788.12890625,6.76919,0.2423449999999999,2309.1597617366915
95,huffman-txt-small-high-46,1.690648097099103,2.0,4062.6962890625,10.21346,0.2467333333333333,1612.1804077150368
96,huffman-txt-small-high-47,1.6699677802327568,2.0,4018.0146484375,10.20877,0.24639,1597.4049237669622
97,huffman-txt-small-high-48,1.6941697907533648,1.0,3826.4638671875,6.81639,0.24755,2267.672092562962
98,huffman-txt-small-high-49,1.6895652985848162,1.0,3995.453125,6.7692,0.242345,2435.5364310191967
99,huffman-txt-small-high-50,1.6810419873458016,1.0,3813.0869140625,6.7692,0.242345,2324.370178624429
100,huffman-txt-large-low-1,1.7548690164532912,9.0,16495.1640625,35.66623,0.28249,1637.1797147508282
101,huffman-txt-large-low-2,1.75341450287016,9.0,16345.0576171875,34.28369,0.252,1891.9007770384128
102,huffman-txt-large-low-3,1.75230367564473,9.0,16636.5625,34.16986,0.24949,1951.4941487903131
103,huffman-txt-large-low-4,1.7525424316602016,10.0,17376.880859375,37.52023,0.2481536363636363,1866.318185808472
104,huffman-txt-large-low-5,1.7518766758962458,10.0,18809.8662109375,37.61323,0.2500181818181818,2000.2002827356848
105,huffman-txt-large-low-6,1.7553274687328535,10.0,18092.0859375,38.38361,0.2654636363636363,1775.5699440006968
106,huffman-txt-large-low-7,1.742053774240872,10.0,18358.2255859375,38.40628,0.2659181818181818,1797.5477081499484
107,huffman-txt-large-low-8,1.7544264548818267,11.0,19788.6552734375,41.90887,0.2661225,1774.3068832629087
108,huffman-txt-large-low-9,1.7483920855515958,11.0,19561.8896484375,41.00939,0.2495916666666666,1911.1616151340584
109,huffman-txt-large-low-10,1.7520156809687528,10.0,17371.75390625,38.38316,0.2654545454545454,1704.9544302222143
110,huffman-txt-large-low-11,1.7382677131564606,11.0,20496.7666015625,41.05519,0.2504333333333333,1993.5409235837528
111,huffman-txt-large-low-12,1.7512849306429716,10.0,17823.310546875,37.6345,0.2504454545454545,1890.9892927219248
112,huffman-txt-large-low-13,1.7393135507464532,9.0,16861.7255859375,34.147189999999995,0.24899,1983.1937309049304
113,huffman-txt-large-low-14,1.751220907372807,9.0,16462.0546875,34.193,0.25,1925.7806787939053
114,huffman-txt-large-low-15,1.7506547974022186,9.0,16278.716796875,34.8505,0.2645,1765.978768981056
115,huffman-txt-large-low-16,1.600994967926748,10.0,15310.1513671875,37.56603,0.2490727272727272,1636.2814512768443
116,huffman-txt-large-low-17,1.754637466243736,12.0,21413.9951171875,44.51983,0.2511692307692307,1915.0396333626531
117,huffman-txt-large-low-18,1.7532706850405353,9.0,16876.7685546875,34.17033,0.2495,1979.564111222316
118,huffman-txt-large-low-19,1.7532586281877518,11.0,19152.5517578125,41.07693999999999,0.2508333333333333,1858.845572990912
119,huffman-txt-large-low-20,1.7490421320699672,10.0,18443.9423828125,38.35261,0.2648427272727272,1815.8115790073084
120,huffman-txt-large-low-21,1.7492774077268398,8.0,15616.4755859375,30.77369,0.25,2029.8476505011265
121,huffman-txt-large-low-22,1.7518385622719048,10.0,17716.0625,37.61276,0.2500090909090909,1883.9796178712545
122,huffman-txt-large-low-23,1.7342190572079534,11.0,19380.9775390625,41.07786,0.25085,1880.8482720727195
123,huffman-txt-large-low-24,1.7527531942889931,9.0,15870.6455078125,34.21613,0.2505099999999999,1851.5636109393747
124,huffman-txt-large-low-25,1.751177082662668,10.0,17660.25390625,37.611830000000005,0.249990909090909,1878.2277938249092
125,huffman-txt-large-low-26,1.7543501298655582,10.0,17746.3173828125,37.61276,0.2500090909090909,1887.1970135289996
126,huffman-txt-large-low-27,1.7532626198225196,10.0,18784.484375,37.682590000000005,0.25141,1982.7866459187392
127,huffman-txt-large-low-28,1.7007342890732997,9.0,15890.4501953125,34.147189999999995,0.24899,1868.9570677679037
128,huffman-txt-large-low-29,1.7417013910363506,10.0,17871.6962890625,38.20176,0.2618181818181818,1786.8273897343518
129,huffman-txt-large-low-30,1.7507354301796172,9.0,16988.931640625,34.14856,0.2490199999999999,1997.8342089684504
130,huffman-txt-large-low-31,1.7520365017126207,10.0,17466.8056640625,37.63496,0.2504545454545454,1853.0754885664487
131,huffman-txt-large-low-32,1.7475113013020236,10.0,17854.4716796875,37.63543,0.2504636363636364,1894.111059105344
132,huffman-txt-large-low-33,1.755513642902372,10.0,17537.3154296875,37.50661,0.247880909090909,1886.306322892188
133,huffman-txt-large-low-34,1.6237653913987824,16.0,25697.515625,58.85359999999999,0.2594117647058823,1683.171765682952
134,huffman-txt-large-low-35,1.6826769947037887,11.0,17844.5986328125,40.87388,0.2471016666666666,1766.791266666132
135,huffman-txt-large-low-36,1.6517555228380207,11.0,19413.583984375,41.0316,0.25,1892.549545655056
136,huffman-txt-large-low-37,1.7583189551085523,9.0,17342.0546875,34.21613,0.2505099999999999,2023.2269306556652
137,huffman-txt-large-low-38,1.752586973665085,10.0,18829.58203125,38.26979,0.2631818181818182,1869.5139833622493
138,huffman-txt-large-low-39,1.7528228350124462,10.0,18363.4140625,37.61183,0.249990909090909,1953.011257074644
139,huffman-txt-large-low-40,1.764677505023638,19.0,32884.724609375,64.96668,0.25,2024.7132597433024
140,huffman-txt-large-low-41,1.979834863036262,27.0,58502.486328125,96.60284,0.2567928571428571,2358.3132447915577
141,huffman-txt-large-low-42,1.6858958956427748,11.0,18250.865234375,41.03113,0.2499916666666667,1779.2806210142292
142,huffman-txt-large-low-43,2.079090302215943,31.0,70709.224609375,109.62209,0.251409375,2565.64478916412
143,huffman-txt-large-low-44,1.7560757039050614,11.0,20093.9677734375,41.66687,0.261675,1842.9459182897829
144,huffman-txt-large-low-45,2.00925659365378,27.0,57629.3251953125,95.87733999999998,0.2510785714285714,2393.9656177854977
145,huffman-txt-large-low-46,1.7522524969372797,22.0,38556.759765625,78.96348999999998,0.2530647826086957,1929.489782916064
146,huffman-txt-large-low-47,1.6910178585134912,10.0,17188.046875,37.56602,0.2490727272727272,1836.983129519988
147,huffman-txt-large-low-48,1.7495982237556826,9.0,17178.5673828125,34.17033,0.2495,2014.9636681356724
148,huffman-txt-large-low-49,1.7522951118437131,10.0,18152.2587890625,37.58963,0.2495454545454545,1935.142539335662
149,huffman-txt-large-low-50,1.7504300892034077,9.0,16526.8427734375,34.2152,0.25049,1928.3258349417488
150,huffman-txt-large-high-1,1.682249768115293,10.0,16812.0234375,38.1791,0.2613636363636363,1684.803035874511
151,huffman-txt-large-high-2,1.684896301822556,9.0,15377.1044921875,34.14041,0.24884,1810.0294475939684
152,huffman-txt-large-high-3,1.690744219675825,9.0,15280.875,34.17033,0.2495,1792.37344163688
153,huffman-txt-large-high-4,1.6833305640539824,8.0,14530.529296875,30.77462,0.2500222222222222,1888.4701496323596
154,huffman-txt-large-high-5,1.6737152502571988,7.0,12612.421875,27.35393,0.2499875,1844.422725016315
155,huffman-txt-large-high-6,1.704354446715424,9.0,15544.4072265625,34.19346,0.2500099999999999,1818.334321843241
156,huffman-txt-large-high-7,1.686414508997968,8.0,14924.6181640625,30.8653,0.2522455555555555,1916.9430176445496
157,huffman-txt-large-high-8,1.6766217170936584,9.0,14911.9814453125,34.14812,0.24901,1753.6857273861
158,huffman-txt-large-high-9,1.6818371606917937,8.0,13953.9013671875,30.7973,0.2505777777777778,1808.1749646757853
159,huffman-txt-large-high-10,1.6903484092176249,8.0,14350.3505859375,30.75056,0.2494333333333333,1870.91902634313
160,huffman-txt-large-high-11,1.693620134341948,9.0,15201.48046875,34.2152,0.25049,1773.684660712482
161,huffman-txt-large-high-12,1.699856875891161,8.0,13965.23046875,31.3863,0.2650111111111111,1678.97373671395
162,huffman-txt-large-high-13,1.679958891397453,10.0,15780.072265625,37.61279,0.2500090909090909,1678.0992280211913
163,huffman-txt-large-high-14,1.699813796247506,9.0,15236.6220703125,34.193459999999995,0.2500099999999999,1782.3306129075345
164,huffman-txt-large-high-15,1.6835977830506554,9.0,15210.9619140625,34.21613,0.2505099999999999,1774.6010112568383
165,huffman-txt-large-high-16,1.6421342650049693,8.0,13555.537109375,30.79637,0.2505555555555555,1756.7629543446344
166,huffman-txt-large-high-17,1.680238385217863,11.0,18112.3095703125,41.64328,0.2612416666666666,1664.893499223174
167,huffman-txt-large-high-18,1.6916471151614676,8.0,13990.48046875,30.75149,0.2494555555555555,1823.783514087771
168,huffman-txt-large-high-19,1.682633069229223,10.0,16459.28125,37.68077,0.2513727272727273,1737.6925547613057
169,huffman-txt-large-high-20,1.6964733208622538,9.0,16050.216796875,34.19343,0.2500099999999999,1877.503931472502
170,huffman-txt-large-high-21,1.6975541633543338,8.0,13764.4677734375,30.77506,0.2500333333333333,1788.803369447434
171,huffman-txt-large-high-22,1.68020434450228,10.0,16365.958984375,38.29939,0.2637754545454545,1620.0007715514942
172,huffman-txt-large-high-23,1.6929241243583948,8.0,13358.091796875,30.75056,0.2494333333333333,1741.5538351308385
173,huffman-txt-large-high-24,1.6730642446796715,13.0,21525.9150390625,47.9169,0.2507357142857143,1791.664587854095
174,huffman-txt-large-high-25,1.6869356376577649,9.0,15675.46875,34.16986,0.24949,1838.7563864332196
175,huffman-txt-large-high-26,1.669912297140662,9.0,15035.40234375,34.21613,0.25051,1754.1191907925877
176,huffman-txt-large-high-27,1.6862181289073397,9.0,14999.0107421875,35.37241,0.27601,1536.2898059982028
177,huffman-txt-large-high-28,1.6877328180274618,9.0,15902.72265625,35.07812,0.26952,1682.070434996737
178,huffman-txt-large-high-29,1.6887733101429918,8.0,13706.4873046875,30.75103,0.2494444444444444,1786.8687978868695
179,huffman-txt-large-high-30,1.6488482193128302,9.0,14460.2421875,34.218509999999995,0.250563,1686.543440084342
180,huffman-txt-large-high-31,1.689808436683388,9.0,15230.8955078125,34.2388,0.2510099999999999,1772.2128441735251
181,huffman-txt-large-high-32,1.6866588945589291,9.0,15918.947265625,34.193,0.25,1862.2463387974149
182,huffman-txt-large-high-33,1.6556228828946795,9.0,14884.0185546875,35.58757,0.280755,1489.6847398863792
183,huffman-txt-large-high-34,1.6741507757611582,11.0,18343.3759765625,41.16763,0.2525,1764.6639743542328
184,huffman-txt-large-high-35,1.6898632406080742,9.0,15474.6005859375,34.192989999999995,0.25,1810.26585694173
185,huffman-txt-large-high-36,1.687991559315134,8.0,13278.9580078125,30.82043,0.2511444444444444,1715.5434749428473
186,huffman-txt-large-high-37,1.673720524865599,9.0,15372.533203125,34.171229999999994,0.24952,1802.9324955754623
187,huffman-txt-large-high-38,1.683183285287478,8.0,14373.3056640625,33.12696,0.3076644444444444,1410.2553912284577
188,huffman-txt-large-high-39,1.6856804407278425,10.0,16365.828125,37.57826,0.2493172727272727,1746.8232006661594
189,huffman-txt-large-high-40,1.6927718196404928,7.0,12953.1220703125,27.37753,0.2506374999999999,1887.7050811340816
190,huffman-txt-large-high-41,1.6975893412976304,9.0,15126.5361328125,34.217029999999994,0.25053,1764.5641035580545
191,huffman-txt-large-high-42,1.6707089425422714,8.0,14213.041015625,30.7737,0.25,1847.426993260479
192,huffman-txt-large-high-43,1.6878868565197631,8.0,14180.5517578125,32.54259,0.2933444444444444,1485.4674746699754
193,huffman-txt-large-high-44,1.6580608044653788,10.0,16411.439453125,39.35943,0.2850272727272727,1462.8892790867503
194,huffman-txt-large-high-45,1.6715091521356835,9.0,15558.34375,34.24164,0.251073,1809.7091982900083
195,huffman-txt-large-high-46,1.6877260429727037,7.0,12921.71484375,27.26325,0.2474875,1915.0903070035583
196,huffman-txt-large-high-47,1.6953077381013155,9.0,15295.283203125,34.21566,0.2505,1784.5341806334914
197,huffman-txt-large-high-48,1.6805704455144928,9.0,15470.5126953125,35.89433,0.28752,1499.031625968223
198,huffman-txt-large-high-49,1.6622401892120249,9.0,15675.033203125,35.12301,0.27051,1649.8080474989558
199,huffman-txt-large-high-50,1.6841141570916152,9.0,15452.9208984375,34.193,0.25,1807.7291724548888
200,huffman-pdf-small-low-1,1.030367732094921,4.0,414.9306640625,17.00298,0.2458759999999999,99.25087583737206
201,huffman-pdf-small-low-2,1.0291122245798092,4.0,427.8095703125,16.95433,0.24373,103.52872730728812
202,huffman-pdf-small-low-3,1.0282224201844414,4.0,408.2646484375,17.02756,0.246958,97.08815708731608
203,huffman-pdf-small-low-4,1.0298101220212987,4.0,422.9560546875,17.05023,0.24796,100.04223299636315
204,huffman-pdf-small-low-5,1.0287466940047894,4.0,416.392578125,17.97647,0.288814,80.20109986815058
205,huffman-pdf-small-low-6,1.0298848056753112,4.0,428.71484375,17.952019999999997,0.287734,82.99730947944197
206,huffman-pdf-small-low-7,1.0275769550504292,4.0,387.2216796875,17.09272,0.2498339999999999,90.67695854626731
207,huffman-pdf-small-low-8,1.028008924181538,4.0,398.3251953125,17.00396,0.245918,95.25710640553343
208,huffman-pdf-small-low-9,1.0300326147922971,4.0,423.544921875,17.071939999999998,0.248916,99.66984662746324
209,huffman-pdf-small-low-10,1.0276891478484105,5.0,418.7880859375,20.42326,0.2465983333333333,83.15322830457993
210,huffman-pdf-small-low-11,1.0281174801366115,5.0,425.703125,20.4686,0.2482649999999999,83.77283280156168
211,huffman-pdf-small-low-12,1.028662244111667,4.0,421.255859375,17.02709,0.246938,100.18843591162634
212,huffman-pdf-small-low-13,1.0313369494801996,4.0,449.1962890625,17.02663,0.2469179999999999,106.84512477225636
213,huffman-pdf-small-low-14,1.028968728940698,4.0,430.5400390625,17.7364,0.2782239999999999,87.24759836303237
214,huffman-pdf-small-low-15,1.029569470318251,4.0,408.0244140625,17.83681,0.282652,80.9313716122748
215,huffman-pdf-small-low-16,1.0307072673736843,4.0,425.2783203125,17.143729999999998,0.252084,98.40624135947856
216,huffman-pdf-small-low-17,1.029118718141753,4.0,395.5498046875,17.07336,0.2489799999999999,93.0502863749444
217,huffman-pdf-small-low-18,1.0298527124033674,4.0,412.07421875,17.05023,0.247958,97.46912725725142
218,huffman-pdf-small-low-19,1.0295362483879278,4.0,415.1953125,17.05023,0.247958,98.20736874399952
219,huffman-pdf-small-low-20,1.030057667369397,4.0,405.1708984375,17.05023,0.2479579999999999,95.83626459460363
220,huffman-pdf-small-low-21,1.0293479134405914,4.0,425.09375,17.02611,0.246896,101.12423074102482
221,huffman-pdf-small-low-22,1.0293860581663148,4.0,404.6416015625,17.63685,0.273834,83.78420232496303
222,huffman-pdf-small-low-23,1.0303695610451644,4.0,424.6484375,17.81275,0.281592,84.65999634271458
223,huffman-pdf-small-low-24,1.0295644485021185,4.0,403.642578125,17.027099999999997,0.246938,95.99936456460998
224,huffman-pdf-small-low-25,1.0290601351651787,4.0,397.623046875,17.001549999999998,0.245812,95.14368137729352
225,huffman-pdf-small-low-26,1.0282875668903508,4.0,392.390625,17.00396,0.245918,93.8378891368758
226,huffman-pdf-small-low-27,1.02729295640385,4.0,388.083984375,17.072899999999997,0.248958,91.30453256835288
227,huffman-pdf-small-low-28,1.0285359940128007,4.0,399.017578125,17.0266,0.246916,94.91063128010146
228,huffman-pdf-small-low-29,1.028860253393529,4.0,419.3115234375,17.00396,0.245918,100.27586222311665
229,huffman-pdf-small-low-30,1.029786159494903,4.0,429.2041015625,17.05023,0.247958,101.52090883392488
230,huffman-pdf-small-low-31,1.029391653572186,4.0,413.6806640625,17.979779999999998,0.28896,79.62384027456504
231,huffman-pdf-small-low-32,1.0287809765092746,4.0,395.3466796875,17.88956,0.284978,77.54737518237447
232,huffman-pdf-small-low-33,1.0295032123914931,4.0,416.3828125,17.139989999999997,0.251918,96.43241217454464
233,huffman-pdf-small-low-34,1.0284780307129726,4.0,413.72265625,17.02565,0.246876,98.4298290764473
234,huffman-pdf-small-low-35,1.0284862552961762,4.0,410.896484375,17.02709,0.246938,97.72463735506292
235,huffman-pdf-small-low-36,1.0283957671620318,4.0,398.384765625,16.855310000000003,0.239362,98.74401299226152
236,huffman-pdf-small-low-37,1.0290643104087496,4.0,414.5537109375,17.04977,0.247938,98.06616426433877
237,huffman-pdf-small-low-38,1.0283601086658207,4.0,417.779296875,17.04927,0.247916,98.8408724016344
238,huffman-pdf-small-low-39,1.0283469169891322,4.0,396.3603515625,17.05023,0.2479579999999999,93.7522800221877
239,huffman-pdf-small-low-40,1.0290975607856852,5.0,441.546875,22.1633,0.310555,64.15106408841172
240,huffman-pdf-small-low-41,1.0298257835734672,4.0,427.6796875,17.81917,0.281876,85.14772580813302
241,huffman-pdf-small-low-42,1.027690983798854,5.0,416.6923828125,20.5852,0.2525516666666667,80.15123745883454
242,huffman-pdf-small-low-43,1.029011888050399,4.0,410.1748046875,17.073369999999997,0.248978,96.49143248522832
243,huffman-pdf-small-low-44,1.0297480868993727,4.0,410.646484375,17.0271,0.246938,97.6651218110169
244,huffman-pdf-small-low-45,1.0276821622779224,4.0,402.4267578125,17.00396,0.245918,96.2379707347028
245,huffman-pdf-small-low-46,1.0266134821214403,4.0,381.501953125,17.0729,0.24896,89.75525679872801
246,huffman-pdf-small-low-47,1.0294309493402751,4.0,421.63671875,17.074289999999998,0.2490199999999999,99.16571388298014
247,huffman-pdf-small-low-48,1.0276397984614147,4.0,394.2138671875,17.93575,0.287018,76.57785929234797
248,huffman-pdf-small-low-49,1.02904599682876,4.0,409.6591796875,17.1423,0.25202,94.82407012356477
249,huffman-pdf-small-low-50,1.0287915926802476,4.0,413.326171875,17.07194,0.248916,97.2651400836672
250,huffman-pdf-small-high-1,1.0096428222269982,2.0,90.349609375,10.25743,0.2499666666666666,35.23754296973523
251,huffman-pdf-small-high-2,1.0086228659075742,2.0,83.091796875,10.2343,0.2482666666666666,32.702548177117755
