Date,CPU Utilization,Total Power,CPU Power,GPU Power,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency
2023-10-05 14:09:20,0.29847,3.63908,3.63908,0.0,1.0086228659075742,2.0,83.091796875,10.48902,0.26699,29.67073070742421
2023-10-05 14:09:21,0.2525,3.43064,3.43064,0.0,1.0086228659075742,2.0,83.091796875,10.48902,0.26699,29.67073070742421
2023-10-05 14:09:22,0.25,3.4193,3.4193,0.0,1.0086228659075742,2.0,83.091796875,10.48902,0.26699,29.67073070742421
