Date,CPU Utilization,Total Power,CPU Power,GPU Power,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency
2023-10-04 23:11:30,0.255,3.44197,3.44197,0.0,1.000998918522373,2.0,10.45703125,10.3826,0.2591666666666667,3.8861820385491597
2023-10-04 23:11:31,0.27,3.50999,3.50999,0.0,1.000998918522373,2.0,10.45703125,10.3826,0.2591666666666667,3.8861820385491597
2023-10-04 23:11:32,0.2525,3.43064,3.43064,0.0,1.000998918522373,2.0,10.45703125,10.3826,0.2591666666666667,3.8861820385491597
